Rank,Team,Player,"Fantasy Position",Games,SOS,Bye,InjuryRisk,"Floor Proj","Consensus Proj","DS Proj",CeilingProj,"3D Value"
29,NE,"TreVeyon Henderson",RB,2.0,10.6%,14,37%,6.7,10.3,8.1,10.9,40.2
30,CIN,"Chase Brown",RB,2.0,7.2%,10,81%,6.6,9.3,8.3,10,39.7
31,TB,"Mike Evans",WR,2.0,-6.8%,9,93%,6.2,9.7,7.1,9.2,39.7
32,BAL,"Zay Flowers",WR,2.0,6.7%,7,85%,5.4,8.4,7.2,8.6,39.3
33,ARI,"Marvin Harrison Jr.",WR,2.0,2.9%,8,90%,5.9,8.9,6.9,9,39.1
34,CAR,"Tetairoa McMillan",WR,2.0,-8.1%,14,45%,6.2,9.6,7.1,9,38.9
35,PHI,"DeVonta Smith",WR,2.0,0.5%,9,94%,6.1,8.6,6.9,8.6,38
36,PIT,"D.K. Metcalf",WR,2.0,10.4%,5,69%,5.4,8.7,6.9,9,37.8
37,MIA,"Jaylen Waddle",WR,2.0,-5.9%,12,93%,5.6,9.2,7,8.7,36.4
38,SF,"Jauan Jennings",WR,2.0,19%,14,85%,5.7,7.7,6.6,8.3,32.7
39,BAL,"Lamar Jackson",QB,2.0,0.3%,7,45%,10.9,15.5,12.2,15.5,32.5
40,PHI,"Jalen Hurts",QB,2.0,6.4%,9,43%,10.8,16.4,12.8,15.4,32.4
41,LAR,"Kyren Williams",RB,2.0,-4.8%,8,85%,6.3,8.8,7.6,9.7,32.4
42,DEN,"RJ Harvey",RB,2.0,-15.8%,12,41%,6.4,8.9,7.3,10.3,32.4
43,JAC,"Jakobi Meyers",WR,2.0,3.3%,8,77%,5.3,9.2,6.7,8.6,32.3
44,WAS,"Terry McLaurin",WR,2.0,3.4%,12,93%,5.6,8.1,6.7,8.3,32.1
45,LVR,"Brock Bowers",TE,2.0,-11.2%,8,75%,5.8,10.6,6.4,8,31.5
46,DEN,"Courtland Sutton",WR,2.0,-7.1%,12,80%,5.4,9.4,6.8,8.4,31.4
47,ATL,"Kyle Pitts",TE,2.0,7.7%,5,85%,5.2,9,6.3,8,31
48,GB,"Christian Watson",WR,2.0,15.5%,5,52%,5.5,4,6.4,8.7,30.3
49,NE,"Drake Maye",QB,2.0,9.7%,14,65%,10.7,16.1,12.4,15.5,29.8
50,CHI,"D'Andre Swift",RB,2.0,-6.1%,5,73%,5.2,8.3,7.2,10.2,29.2
51,NYG,"Wan'Dale Robinson",WR,2.0,-7%,14,45%,5.6,9.6,6.4,8.1,28.3
52,MIN,"Aaron Jones",RB,2.0,5.8%,6,65%,5.9,7.2,7.2,9.2,28
53,CLE,"Quinshon Judkins",RB,2.0,5.4%,9,45%,6.3,9.2,7.4,9.3,27.9
54,DAL,"Dak Prescott",QB,2.0,-0.5%,10,27%,10.9,16.8,12.3,14.5,27.4
55,MIN,"Justin Jefferson",WR,2.0,15.8%,6,53%,4.9,9.2,6.5,8.4,26.9
56,CLE,"Harold Fannin Jr.",TE,2.0,-12%,9,68%,5,8.9,5.9,7.4,26.7
57,TEN,"Tony Pollard",RB,2.0,-12.9%,10,51%,6,6.4,6.7,10,26.6
58,LAC,"Omarion Hampton",RB,2.0,1.3%,12,94%,5.4,8.6,6.6,9.6,25.7
59,LAR,"Matthew Stafford",QB,2.0,-2.6%,8,37%,10.8,14.4,11.4,16,25
60,ARI,"Michael Carter",RB,2.0,18%,8,46%,6.1,6.7,7,8.2,25
61,CAR,"Rico Dowdle",RB,2.0,-1.4%,14,48%,5.3,9.5,7.1,8.9,24.9
62,TB,"Emeka Egbuka",WR,2.0,-6.8%,9,38%,4.7,8.5,6.2,7.4,24.8
63,LAC,"Ladd McConkey",WR,2.0,4%,12,86%,4.9,8.2,6.4,7.6,24.7
64,JAC,"Brian Thomas Jr.",WR,2.0,3.3%,8,46%,4.2,8.3,6.2,7.6,24.4
65,NYG,"Tyrone Tracy Jr.",RB,2.0,3.6%,14,69%,5.3,7.8,6.6,8.9,24.3
66,CIN,"Joe Burrow",QB,2.0,1.9%,10,26%,9.7,16,12.4,14.3,23.8
67,ARI,"Jacoby Brissett",QB,2.0,16.6%,8,6%,9.2,14.7,12.2,14.3,23.8
68,LVR,"Ashton Jeanty",RB,2.0,7.1%,8,63%,4.6,9.7,7,8.4,23.7
69,SF,"Brock Purdy",QB,2.0,4.3%,14,24%,10.5,16.5,11.9,14,23.6
70,GB,"Jayden Reed",WR,2.0,15.5%,5,12%,4.2,5.5,6.3,7.5,23.1
71,DET,"Jared Goff",QB,2.0,-3.8%,8,30%,10,16,11.9,14.2,22.9
72,NYJ,"Breece Hall",RB,2.0,-11.8%,9,85%,5.4,8.4,6.7,8,22.7
73,WAS,"Deebo Samuel",WR,2.0,3.4%,12,95%,4.1,7.4,6.4,7.4,21.9
74,SEA,"Kenneth Walker III",RB,2.0,-10.2%,8,43%,5.2,8.2,6.4,8.2,21.6
75,PIT,"Jaylen Warren",RB,2.0,-13.7%,5,91%,5.1,7.4,6.3,8,21.4
76,CHI,"Kyle Monangai",RB,2.0,-6.1%,5,0%,5.5,7.1,6.5,7.8,21
77,LAR,"Blake Corum",RB,2.0,-4.8%,8,32%,4.7,6.4,5.7,9.5,21
78,PIT,"Kenneth Gainwell",RB,2.0,-13.7%,5,52%,5.3,6.6,6.2,8.7,20.9
79,DEN,"Bo Nix",QB,2.0,-4.6%,12,21%,10.4,14.3,11.5,13.6,20.4
80,LAC,"Kimani Vidal",RB,2.0,1.3%,12,0%,4.7,4.8,5.2,9.3,20.2
81,CHI,"D.J. Moore",WR,2.0,0.9%,5,71%,4.7,7.6,5.7,7.6,19.6
82,SEA,"Zach Charbonnet",RB,2.0,-10.2%,8,62%,4.9,5.9,6,7.6,19.4
83,IND,"Michael Pittman Jr.",WR,2.0,-1.5%,11,94%,4.9,6,5.8,7.5,19.1
84,CAR,"Chuba Hubbard",RB,2.0,-1.4%,14,82%,5,5.4,5.6,7.7,18.6
85,DEN,"Pat Bryant",WR,2.0,-7.1%,12,0%,4.7,3.7,5.4,8.1,18.5
86,DET,"David Montgomery",RB,2.0,-8.9%,8,94%,5,6.8,5.7,7.7,18.3
87,NE,"Rhamondre Stevenson",RB,2.0,10.6%,14,93%,4.7,4.8,5.7,7.9,18.3
88,TB,"Chris Godwin",WR,2.0,-6.8%,9,94%,4.3,5.8,5.5,7.2,18.2
89,WAS,"Chris Rodriguez",RB,2.0,9.7%,12,17%,4.8,5.7,5.6,7.3,17.7
90,GB,"Jordan Love",QB,2.0,4.7%,5,42%,9.5,11.7,11.2,13.8,17.3
91,NYG,"Jaxson Dart",QB,2.0,-12.7%,14,33%,8.8,15.1,11.7,13.7,16.8
92,ATL,"Tyler Allgeier",RB,2.0,-4.1%,5,37%,4.1,5.3,4.6,9.1,16.7
93,JAC,"Trevor Lawrence",QB,2.0,-9%,8,35%,9.8,14.7,11.1,14.4,16.6
94,DAL,"Jake Ferguson",TE,2.0,8.4%,10,83%,4.3,7.5,5.2,6.8,16.6
95,HOU,"Nick Chubb",RB,2.0,6%,6,61%,4.1,2.2,5.4,7.9,16.5
96,BUF,"Dalton Kincaid",TE,2.0,-20.5%,7,77%,4.2,6.8,5.3,6.9,16.4
97,IND,"Alec Pierce",WR,2.0,-1.5%,11,94%,4.6,6,5.2,7.2,16.3
98,KC,"Xavier Worthy",WR,2.0,-4%,10,75%,3.8,5.6,5.6,7.2,16.2
99,MIN,"Jordan Mason",RB,2.0,5.8%,6,88%,4.3,4.4,5.4,7.5,16
100,KC,"Travis Kelce",TE,2.0,3.2%,10,65%,4.3,6.3,5.3,6.6,15.5
101,PHI,"Dallas Goedert",TE,2.0,-6.3%,9,70%,4.2,6.9,5.3,6.6,15.2
102,KC,"Isiah Pacheco",RB,2.0,0.4%,10,75%,3.9,4.6,5.4,7.1,14.9
103,CAR,"Jalen Coker",WR,2.0,-8.1%,14,6%,4.2,5.1,5.2,7,14.6
104,NYG,"Devin Singletary",RB,2.0,3.6%,14,34%,3.9,3.7,5.1,7.5,14.4
105,LAC,"Quentin Johnston",WR,2.0,4%,12,86%,3.2,4.5,5.5,6.9,14.3
106,NO,"Tyler Shough",QB,2.0,17.5%,11,5%,7.3,13.7,11.3,14.2,14
107,LAC,"Keenan Allen",WR,2.0,4%,12,94%,4.3,5.2,5.3,6.9,13.9
108,HOU,"Dalton Schultz",TE,2.0,-19.5%,6,82%,4.4,5.7,5.1,7,13.7
109,TB,"Baker Mayfield",QB,2.0,-5.5%,9,26%,9.3,15,11.5,13.1,13.6
110,JAC,"Brenton Strange",TE,2.0,10.6%,8,39%,4.1,5.3,5,7,13.2
111,NYG,"Theo Johnson",TE,2.0,-13.8%,14,42%,4.2,7.2,5,6.8,12.6
112,LAC,"Oronde Gadsden II",TE,2.0,-5.6%,12,0%,4.3,5.6,5,6.7,12.4
113,KC,"Kareem Hunt",RB,2.0,0.4%,10,42%,3.7,6.3,4.7,7.1,12.4
114,HOU,"Jayden Higgins",WR,2.0,-4.3%,6,16%,3.7,5.3,5.2,6.7,12.2
115,NE,"Stefon Diggs",WR,2.0,4%,14,47%,4.1,6.3,5.5,6.9,11.9
116,SEA,"Rashid Shaheed",WR,2.0,2.6%,8,82%,4.1,5,5.3,6.6,11.9
117,LAC,"Justin Herbert",QB,2.0,6.2%,12,36%,8.9,14.5,11.1,13.3,11.8
118,NE,"Hunter Henry",TE,2.0,-12.3%,14,64%,4.2,4.9,5.1,6.7,11.7
119,BUF,"Khalil Shakir",WR,2.0,-13.7%,7,88%,4,7.8,5.3,6.5,11.6
120,MIN,"Jordan Addison",WR,2.0,15.8%,6,77%,3.9,5.4,5.4,6.6,11.4
121,NE,"Kayshon Boutte",WR,2.0,4%,14,0%,4.1,4.3,5.4,6.5,11.4
122,JAC,"Parker Washington",WR,2.0,3.3%,8,0%,4.4,4.5,5.2,7.2,11.3
123,TEN,"Tyjae Spears",RB,2.0,-12.9%,10,44%,3.7,4.5,4.7,6.4,11.3
124,HOU,"C.J. Stroud",QB,2.0,-14.3%,6,30%,8.5,15,11.1,13.3,11.2
125,CHI,"Caleb Williams",QB,2.0,-1.8%,5,24%,9.4,12.2,10.8,13.5,11.2
126,NYG,"Darius Slayton",WR,2.0,-7%,14,77%,4,6.1,5.1,7.3,11.2
127,LAR,"Colby Parkinson",TE,2.0,-10%,8,0%,4.1,5.7,4.7,7.1,10.9
128,CIN,"Samaje Perine",RB,2.0,7.2%,10,14%,3.7,4.4,4.3,6.7,10.9
129,GB,"Romeo Doubs",WR,2.0,15.5%,5,90%,3.8,4,5.3,6.4,10.5
130,BAL,"Mark Andrews",TE,2.0,4%,7,49%,3.8,6.4,5,6.3,9.5
131,IND,"Tyler Warren",TE,2.0,11.2%,11,60%,3.8,5.9,5.1,6.4,9.3
132,SEA,"Sam Darnold",QB,2.0,-8.9%,8,25%,9.1,13.2,10.2,13,8.6
133,CHI,"Colston Loveland",TE,2.0,-0.1%,5,33%,4.2,4.8,4.8,6.7,8.5
134,NO,"Juwan Johnson",TE,2.0,-0.8%,11,79%,3.8,5.8,5.1,6.2,8.4
135,WAS,"Marcus Mariota",QB,2.0,10.7%,12,53%,7.7,12.7,11,12.7,8.2
136,NYJ,"John Metchie",WR,2.0,-0.5%,9,8%,3.5,4.6,4.5,6.8,7.6
137,BAL,"Isaiah Likely",TE,2.0,4%,7,16%,3.9,3.8,4.6,6.2,7.2
138,GB,"Emanuel Wilson",RB,2.0,2.3%,5,0%,2.6,2.1,3.1,7.8,6.5
139,HOU,"Houston Texans",DEF,2.0,54.7%,6,0%,6.3,3.7,7.3,9.5,6.4
140,MIA,"Darren Waller",TE,2.0,47%,12,64%,3.8,7.2,4.6,6,5.9
141,IND,"Josh Downs",WR,2.0,-1.5%,11,91%,4,4.2,4.6,6.2,5.7
142,NYJ,"Adonai Mitchell",WR,2.0,-0.5%,9,12%,3.4,5.8,4.9,5.8,5.6
143,TB,"Rachaad White",RB,2.0,1.1%,9,86%,2.9,3.3,3.7,5.3,5.3
144,LVR,"Tre Tucker",WR,2.0,-7.7%,8,0%,3.2,5.5,4.9,5.9,5.2
145,PIT,"Aaron Rodgers",QB,2.0,2.9%,5,39%,8.2,12.9,10.4,12.6,4.8
146,DEN,"Troy Franklin",WR,2.0,-7.1%,12,56%,3.8,5.1,4.7,6.2,4.6
147,NE,"Mack Hollins",WR,2.0,4%,14,6%,3.4,5,4.7,6.5,4.6
148,CAR,"Bryce Young",QB,2.0,3.8%,14,20%,8.8,12.3,10.4,12.1,4.5
149,TEN,"Chimere Dike",WR,2.0,-12%,10,0%,3,4.5,4.9,5.8,4.3
150,SEA,"AJ Barner",TE,2.0,-1.6%,8,36%,3.1,3.9,4.5,5.9,4.1
151,HOU,"Woody Marks",RB,1.0,6%,6,0%,3.2,5.8,3.4,5,3.9
152,BAL,"Keaton Mitchell",RB,2.0,-16.2%,7,15%,2.4,3.8,3.4,5.4,3.8
153,CLE,"Jerry Jeudy",WR,2.0,6.1%,9,55%,3.5,4.8,4.8,6.3,3.4
154,SF,"Brian Robinson Jr.",RB,2.0,-4.1%,14,37%,2.6,2.6,3.1,5.9,3.4
155,ATL,"Darnell Mooney",WR,2.0,3.6%,5,94%,2.6,4.2,4.9,5.7,3.2
156,NO,"New Orleans Saints",DEF,2.0,32.8%,11,0%,4.6,3.3,5.6,6.8,3
157,BAL,"Roquan Smith",LB,2.0,-22%,7,9%,4.8,6.9,5.7,6.8,2.8
158,CIN,"Barrett Carter",LB,2.0,30.1%,10,0%,0,5.5,4.4,8.8,2.8
159,TB,"Antoine Winfield Jr.",DB,2.0,27%,9,0%,3.8,4.6,5,6.7,2.7
160,MIN,"Blake Cashman",LB,2.0,-23.3%,6,0%,5.8,5.7,5.8,5.8,2.6
161,SEA,"Cooper Kupp",WR,2.0,2.6%,8,94%,3,4.2,4.6,6,2.6
162,JAC,"Foyesade Oluokun",LB,2.0,-43.3%,8,0%,4.5,5.8,5.3,6.9,2.5
163,CLE,"Myles Garrett",DL,2.0,-24.7%,9,20%,3.2,3.7,3.9,5.1,2.4
164,PHI,"Zack Baun",LB,2.0,-11.4%,9,0%,4.3,6.7,5.4,6.9,2.3
165,NYJ,"Isaiah Davis",RB,2.0,-11.8%,9,0%,2.2,2.5,3.5,4.9,2.3
166,NE,"New England Patriots",DEF,2.0,16.9%,14,0%,4.7,3.3,4.9,6.4,2.2
167,TEN,"Jeffery Simmons",DL,2.0,13.1%,10,23%,3.1,2.5,4,4.8,2.2
168,WAS,"Jacory Croskey-Merritt",RB,2.0,9.7%,12,44%,1.9,3.8,3.5,5,2.2
169,MIA,"Ollie Gordon II",RB,2.0,21.4%,12,0%,2.1,1.1,2.5,5.5,2.2
170,MIA,"Jordyn Brooks",LB,2.0,12.2%,12,21%,4.4,7.3,5.2,6,2.1
171,IND,"Nick Cross",DB,2.0,-28.5%,11,0%,3.9,5.8,4.7,6.1,2.1
172,MIA,"Tyrel Dodson",LB,2.0,12.2%,12,0%,5.3,6,5.3,5.3,2
173,BAL,"Kyle Hamilton",DB,2.0,-22%,7,25%,3.8,5.6,4.7,6.1,2
174,DAL,"Brandon Aubrey",K,2.0,8.2%,10,6%,5.7,5.7,6.2,7.1,1.9
175,DEN,"Denver Broncos",DEF,2.0,-20.7%,12,0%,4.3,4,5.1,6.4,1.9
176,SEA,"Seattle Seahawks",DEF,2.0,-20.2%,8,0%,4,2.7,4.6,6.9,1.9
177,BAL,"Dre'mont Jones",DL,2.0,-22%,7,0%,2.3,3.3,2.9,6.7,1.9
178,CLE,"Carson Schwesinger",LB,2.0,-24.7%,9,47%,4,6.5,4.9,6.4,1.8
179,ARI,"Budda Baker",DB,2.0,24.9%,8,30%,3.5,5.9,4.6,5.8,1.8
180,LVR,"Jeremy Chinn",DB,2.0,-4.5%,8,23%,3.5,5.2,4.6,5.8,1.8
181,DEN,"Talanoa Hufanga",DB,2.0,-20.7%,12,39%,3.5,6,4.4,6.6,1.8
182,LVR,"Maxx Crosby",DL,2.0,-4.5%,8,0%,2.9,4.6,3.7,5,1.8
183,ATL,"Kaden Elliss",LB,2.0,-17.1%,5,0%,4,5.7,4.8,6,1.7
184,DET,"Jack Campbell",LB,2.0,29.6%,8,0%,4.1,6,4.8,7.2,1.7
185,DET,"Aidan Hutchinson",DL,2.0,29.6%,8,35%,3.1,4,3.7,4.6,1.7
186,DEN,"Jaleel McLaughlin",RB,2.0,-15.8%,12,17%,2.3,2.6,3.3,4.1,1.7
187,CHI,"T.J. Edwards",LB,2.0,-41.3%,5,0%,3.9,6.5,4.9,6.1,1.6
188,MIN,"T.J. Hockenson",TE,2.0,-6.7%,6,57%,3.7,4.3,4.4,5.9,1.6
189,NYG,"Paulson Adebo",DB,2.0,74.4%,14,0%,3.2,5.5,4.3,6.2,1.6
190,HOU,"Will Anderson Jr.",DL,2.0,54.7%,6,28%,3,3.8,3.7,4.7,1.6
191,NYG,"New York Giants",DEF,2.0,74.4%,14,0%,3.8,3.3,5,5.7,1.5
192,NYG,"Brian Burns",DL,2.0,74.4%,14,0%,3,4,3.7,4.4,1.5
193,SEA,"Ernest Jones",LB,2.0,-20.2%,8,0%,3.9,6.2,4.7,6.6,1.4
194,KC,"Nick Bolton",LB,2.0,-1.2%,10,35%,3.8,6.2,4.5,6.3,1.4
195,MIN,"Andrew Van Ginkel",DL,2.0,-23.3%,6,0%,3.5,5.1,3.5,3.5,1.4
196,BUF,"Buffalo Bills",DEF,2.0,36.6%,7,0%,3.6,4,5,5.5,1.3
197,DEN,"Alex Singleton",LB,2.0,-20.7%,12,0%,2.9,7,4.8,7.2,1.3
198,NYJ,"Jamien Sherwood",LB,2.0,24.6%,9,0%,3.9,6.2,4.7,6.3,1.3
199,CHI,"Jaquan Brisker",DB,2.0,-41.3%,5,0%,3,4.6,4.3,5.8,1.3
200,DAL,"Ryan Flournoy",WR,2.0,-4.7%,10,0%,3.3,3.8,4.1,7.2,1.3
201,KC,"Marquise Brown",WR,2.0,-4%,10,94%,3.2,3.8,4,7,1.3
202,CAR,"Trevon Moehrig",DB,2.0,-25.5%,14,0%,3.6,4.9,4.5,5.6,1.2
203,LAR,"Byron Young",DL,2.0,-12.8%,8,0%,2.9,4.4,3.5,4.7,1.2
204,ARI,"Emari Demercado",RB,2.0,18%,8,17%,1.6,3.9,3.2,4.1,1.2
205,WAS,"Bobby Wagner",LB,2.0,-32.6%,12,12%,4.1,5.9,4.8,6,1.1
206,GB,"Quay Walker",LB,2.0,-18.2%,5,0%,3.8,6.1,4.7,6,1.1
207,MIN,"Minnesota Vikings",DEF,2.0,-23.3%,6,0%,3.9,3,4.2,6.2,1.1
208,HOU,"Danielle Hunter",DL,2.0,54.7%,6,8%,2.9,4.5,3.3,4.3,1.1
209,LAR,"Jared Verse",DL,2.0,-12.8%,8,0%,2.8,4.2,3.3,4.3,1.1
210,DAL,"Dallas Cowboys",DEF,2.0,23.3%,10,0%,4.1,3.3,4.7,5.6,1
211,NYG,"Bobby Okereke",LB,2.0,74.4%,14,0%,3.8,6.1,4.5,6.8,1
212,ATL,"Jessie Bates",DB,2.0,-17.1%,5,0%,3.2,5.3,4,6,1
213,MIN,"Josh Metellus",DB,2.0,-23.3%,6,0%,3.4,0,4,5.8,1
214,NE,"Andres Borregales",K,2.0,29.6%,14,0%,5.1,4.7,5.9,6,0.9
215,HOU,"Ka'imi Fairbairn",K,2.0,4.9%,6,0%,5.1,5.3,5.7,6.8,0.9
216,DEN,"Wil Lutz",K,2.0,-18.6%,12,0%,5.2,4.3,5.5,6.5,0.9
217,LVR,"Devin White",LB,2.0,-4.5%,8,0%,2.4,4.5,4.8,6.7,0.9
218,CHI,"Kevin Byard",DB,2.0,-41.3%,5,0%,3.1,5.7,4.3,5.2,0.9
219,DAL,"Donovan Wilson",DB,2.0,23.3%,10,0%,3.1,4.4,3.9,5.7,0.9
220,DEN,"Nik Bonitto",DL,2.0,-20.7%,12,0%,2.7,6.2,3.4,4.1,0.9
221,SEA,"Leonard Williams",DL,2.0,-20.2%,8,37%,2.6,3.8,3.2,3.8,0.9
222,BUF,"Gregory Rousseau",DL,2.0,36.6%,7,0%,2.5,3,3.2,4,0.9
223,NO,"Audric Estime",RB,2.0,12.7%,11,25%,1.6,4.3,2.4,6.4,0.9
224,KC,"Chamarri Conner",DB,2.0,-1.2%,10,0%,2.1,5,4.2,5.5,0.8
225,SEA,"Nick Emmanwori",DB,2.0,-20.2%,8,0%,2.6,3,3.9,5.9,0.8
226,PHI,"Reed Blankenship",DB,2.0,-11.4%,9,0%,3,4.2,3.7,6.5,0.8
227,PIT,"Alex Highsmith",DL,2.0,17.5%,5,0%,2.4,3.9,3.3,4,0.8
228,LAC,"Derwin James",DB,2.0,-32.8%,12,39%,3,4.7,4,5.6,0.7
229,MIA,"Bradley Chubb",DL,2.0,12.2%,12,25%,2.2,3.7,3.4,4.1,0.7
230,CAR,"Derrick Brown",DL,2.0,-25.5%,14,26%,2.5,3.1,3.3,3.8,0.7
231,PHI,"Jake Elliott",K,2.0,-5%,9,0%,4.8,3.3,5.6,6.3,0.6
232,NO,"Demario Davis",LB,2.0,32.8%,11,11%,3.5,5,4.4,6.2,0.6
233,DAL,"Malik Davis",RB,2.0,2.6%,10,0%,1.6,3,1.8,5.9,0.6
234,LAC,"Cameron Dicker",K,2.0,-9.9%,12,6%,5,5.3,5.8,6.2,0.5
235,CAR,"Ryan Fitzgerald",K,2.0,-14.1%,14,0%,4.7,,5.2,6.5,0.5
236,LAR,"Harrison Mevis",K,2.0,-3.8%,8,0%,5.1,6,5.4,6.5,0.4
237,CIN,"Evan McPherson",K,2.0,11.8%,10,0%,5,6,5.3,6.4,0.4
238,JAC,"Devin Lloyd",LB,2.0,-43.3%,8,0%,3.4,5.1,4.4,5.9,0.4
239,CHI,"Tremaine Edmunds",LB,2.0,-41.3%,5,25%,3.7,4.9,4.4,5.7,0.4
240,LAR,"Kamren Curl",DB,2.0,-12.8%,8,0%,3.1,4.4,4.1,5.3,0.4
241,CIN,"Jordan Battle",DB,2.0,30.1%,10,0%,2.4,5.5,4,5.6,0.4
242,PHI,"Cooper DeJean",DB,2.0,-11.4%,9,0%,3.1,4.2,3.7,5.9,0.4
243,NYG,"Abdul Carter",DL,2.0,74.4%,14,25%,2.3,3,3,4.2,0.4
244,MIN,"J.J. McCarthy",QB,2.0,15.2%,6,41%,7.8,12.9,9.8,12.7,0.3
245,TB,"Chase McLaughlin",K,2.0,-6.9%,9,0%,5.1,5.7,5.4,6.4,0.3
246,DEN,"Riley Moss",DB,2.0,-20.7%,12,0%,2.9,2.3,4,5.1,0.3
247,HOU,"Jawhar Jordan",RB,2.0,6%,6,0%,2.2,2.5,2.8,5,0.3
248,SEA,"Jason Myers",K,2.0,-8.9%,8,0%,5,4.3,5.4,6.4,0.2
249,ARI,"Chad Ryland",K,2.0,9.8%,8,0%,4.8,4.3,5.2,6.1,0.2
250,TB,"Lavonte David",LB,2.0,27%,9,40%,3.7,5.5,4.5,5.6,0.2
251,LAC,"Daiyan Henley",LB,2.0,-32.8%,12,0%,3.5,5.9,4.4,5.5,0.2
252,GB,"Green Bay Packers",DEF,2.0,-18.2%,5,0%,3.7,2.7,4.2,5.4,0.2
253,HOU,"Jalen Pitre",DB,2.0,54.7%,6,19%,2.9,4.7,3.8,4.7,0.2
254,NYG,"Dexter Lawrence",DL,2.0,74.4%,14,19%,2.4,3.4,3.2,4.2,0.2
255,JAC,"Josh Hines-Allen",DL,2.0,-43.3%,8,24%,2.5,3.6,3.1,4.1,0.2
256,PHI,"Philadelphia Eagles",DEF,2.0,-11.4%,9,0%,3.6,2.7,4.3,5.5,0.1
257,CLE,"Cleveland Browns",DEF,2.0,-24.7%,9,0%,3.8,3.3,4.3,5.4,0.1
258,CAR,"Xavier Legette",WR,2.0,-8.1%,14,82%,2.9,3.3,3.9,6.6,0.1
259,MIN,"Jonathan Allen",DL,2.0,-23.3%,6,60%,2.2,3.2,2.9,3.6,0.1
260,ARI,"Walter Nolen",DL,2.0,24.9%,8,0%,1.9,1.6,2.5,4.4,0.1
261,NYJ,"Jermaine Johnson",DL,2.0,24.6%,9,0%,1.2,2.4,2.4,6,0.1
262,DET,"Jake Bates",K,2.0,13.6%,8,6%,5,5,5.5,6.4,0
263,IND,"Zaire Franklin",LB,2.0,-28.5%,11,0%,3.5,4.1,4.5,5.4,0
264,LAR,"Los Angeles Rams",DEF,2.0,-12.8%,8,0%,3.5,3,4.2,5.3,0
265,SF,"Malik Mustapha",DB,2.0,-44.3%,14,0%,4,1.7,4,4,0
266,ATL,"Dee Alford",DB,2.0,-17.1%,5,0%,3.9,,3.9,3.9,0
267,NO,"Alontae Taylor",DB,2.0,32.8%,11,0%,2.8,4.4,3.7,5.6,0
