Rank,Team,Player,"Fantasy Position",Games,SOS,Bye,InjuryRisk,"Floor Proj","Consensus Proj","DS Proj",CeilingProj,"3D Value"
47,DEN,"RJ Harvey",RB,4.0,-14.5%,12,41%,9.2,12.3,10.4,14.6,27.3
48,NYJ,"Breece Hall",RB,4.0,-13.7%,9,85%,8.1,10.5,11.5,13.2,26.9
49,LVR,"Ashton Jeanty",RB,4.0,8.3%,8,63%,7.5,9.6,11.3,14,26.7
50,PIT,"D.K. Metcalf",WR,4.0,4.8%,5,69%,7.7,8.8,9.9,12.4,26.6
51,CAR,"Rico Dowdle",RB,4.0,-4.2%,14,48%,9.1,8.9,10.6,13.3,26.4
52,TB,"Mike Evans",WR,4.0,-2.4%,9,93%,7.5,8.5,8.5,14.6,26.2
53,CHI,"Kyle Monangai",RB,4.0,-7.1%,5,0%,9,7.3,9.8,15.5,26.1
54,BAL,"Lamar Jackson",QB,4.0,9.9%,7,45%,16.2,16.5,18.2,22.2,25.6
55,CHI,"D'Andre Swift",RB,4.0,-7.1%,5,73%,7.9,8.8,10.3,14.7,25.6
56,KC,"Patrick Mahomes",QB,4.0,-9.9%,10,23%,15.3,17.5,18.7,21.5,25.1
57,JAC,"Jakobi Meyers",WR,4.0,-2.1%,8,77%,7.6,8.8,9.6,12.3,25
58,TB,"Emeka Egbuka",WR,4.0,-2.4%,9,38%,7.4,7.9,9.8,11.8,24.8
59,LAC,"Omarion Hampton",RB,4.0,-2.2%,12,94%,7.9,8.8,9.9,13.9,24.3
60,DEN,"Courtland Sutton",WR,4.0,-7.4%,12,80%,7.6,8.5,9.5,11.8,24.2
61,CAR,"Chuba Hubbard",RB,4.0,-4.2%,14,82%,8.1,7.9,10.3,13.3,24.1
62,PHI,"Jalen Hurts",QB,4.0,-1.8%,9,43%,15.4,18.8,18.3,22,23.6
63,MIN,"Aaron Jones",RB,4.0,11.7%,6,65%,8.1,7,9.9,12.7,23.1
64,CHI,"Rome Odunze",WR,4.0,-2.9%,5,79%,7.6,7.1,8.9,11.9,22.5
65,LAC,"Ladd McConkey",WR,4.0,1.9%,12,86%,7.1,8.5,9.4,11.2,22.4
66,ATL,"Kyle Pitts",TE,4.0,5%,5,85%,7,8,8.4,11.4,22.4
67,SEA,"Kenneth Walker III",RB,4.0,-6.3%,8,43%,7.3,8.7,10.1,12.9,22.3
68,MIN,"Justin Jefferson",WR,4.0,23.4%,6,53%,7,9,9.3,12,22.2
69,JAC,"Brian Thomas Jr.",WR,4.0,-2.1%,8,46%,6.4,7.8,9.4,11.6,22
70,SEA,"Zach Charbonnet",RB,4.0,-6.3%,8,62%,8,6.3,9.7,12.3,21.9
71,WAS,"Deebo Samuel",WR,4.0,9%,12,95%,6.1,8.1,9.6,11,21.8
72,NYG,"Tyrone Tracy Jr.",RB,4.0,4.1%,14,69%,7.6,7,9.5,12.8,21.5
73,LAR,"Blake Corum",RB,4.0,-10.1%,8,32%,7.3,6.2,8.8,14.6,21.5
74,NE,"Stefon Diggs",WR,4.0,0.9%,14,47%,7.1,8.7,9.4,11.8,21.3
75,CLE,"Harold Fannin Jr.",TE,4.0,-4.1%,9,68%,7.1,8.1,8.4,10.8,21.1
76,NO,"Devin Neal",RB,4.0,9%,11,0%,6.6,8.1,8.4,14.7,20.9
77,CIN,"Tee Higgins",WR,3.0,0.4%,10,88%,7.3,7.3,9.1,11.8,20.8
78,PIT,"Jaylen Warren",RB,4.0,-13.2%,5,91%,7.8,9.4,9.6,12.2,20.7
79,ATL,"Drake London",WR,3.0,1%,5,76%,7.1,8.9,9.1,11.8,20.5
80,NYG,"Jaxson Dart",QB,4.0,-3.5%,14,33%,13.7,17,18.2,21.3,20.4
81,NYG,"Devin Singletary",RB,4.0,4.1%,14,34%,6.8,6.4,9,13.3,20.3
82,DET,"David Montgomery",RB,4.0,-15.3%,8,94%,8,6.7,9.2,11.9,20.2
83,NE,"Rhamondre Stevenson",RB,4.0,11.4%,14,93%,7.3,5.9,8.9,12.4,19.8
84,KC,"Kareem Hunt",RB,4.0,-0.4%,10,42%,6.6,8.5,8.4,13.8,19.7
85,KC,"Travis Kelce",TE,4.0,-6.7%,10,65%,7.1,8.1,8.6,10.8,19.6
86,TEN,"Tony Pollard",RB,4.0,-6.2%,10,51%,7.5,7.6,8.8,12.8,19.5
87,GB,"Jordan Love",QB,4.0,0%,5,42%,15.6,14.9,16.8,22.5,19.2
88,IND,"Michael Pittman Jr.",WR,4.0,-4.6%,11,94%,7.4,7.6,8.7,11.3,19.1
89,SF,"Brock Purdy",QB,4.0,9.4%,14,24%,15,15.7,17.1,21.4,18.9
90,JAC,"Bhayshul Tuten",RB,4.0,-0.2%,8,16%,7.2,2.2,8.8,12.3,18.7
91,BAL,"Mark Andrews",TE,4.0,34.9%,7,49%,6.3,6.2,8.4,10.6,18.6
92,GB,"Jayden Reed",WR,4.0,5.6%,5,12%,6.1,6.7,9.3,11.1,18.4
93,IND,"Tyler Warren",TE,4.0,12.9%,11,60%,6.4,7.6,8.5,10.6,18.4
94,BUF,"Dalton Kincaid",TE,4.0,-8.9%,7,77%,6.5,6.8,8.1,11.7,18.4
95,DAL,"Jake Ferguson",TE,4.0,2.1%,10,83%,6.7,7.5,8.2,10.7,18
96,LAC,"Kimani Vidal",RB,4.0,-2.2%,12,0%,6.8,5.2,7.6,13.3,17.8
97,ARI,"Zonovan Knight",RB,4.0,9%,8,0%,6.3,6.9,7.9,13,17.5
98,SF,"Ricky Pearsall",WR,4.0,14.4%,14,46%,7.7,7.6,8.6,11.2,17.3
99,HOU,"Jayden Higgins",WR,4.0,-4%,6,16%,6.2,7.5,8.7,11.2,16.8
100,DET,"Jared Goff",QB,4.0,-4%,8,30%,14.6,15.2,17.2,20.5,16.1
101,IND,"Alec Pierce",WR,4.0,-4.6%,11,94%,7.3,7.9,8.3,11.5,16.1
102,PIT,"Kenneth Gainwell",RB,4.0,-13.2%,5,52%,6.4,7.7,7.4,13.8,16
103,KC,"Xavier Worthy",WR,4.0,-10.8%,10,75%,6,7.5,8.9,11.4,15.9
104,NE,"Kayshon Boutte",WR,4.0,0.9%,14,0%,6.7,6.3,8.8,10.6,15.7
105,NE,"Hunter Henry",TE,4.0,-19.9%,14,64%,6.7,6.9,8.1,10.6,15.6
106,KC,"Isiah Pacheco",RB,4.0,-0.4%,10,75%,5.8,3.9,8.1,12,15.4
107,ARI,"Jacoby Brissett",QB,4.0,2.5%,8,6%,13.2,15.8,17.6,20.6,15
108,CHI,"Luther Burden III",WR,4.0,-2.9%,5,39%,6.2,5.1,8.1,11.3,15
109,MIN,"Jordan Mason",RB,4.0,11.7%,6,88%,6.5,5.9,8.1,10.9,14.7
110,TB,"Chris Godwin",WR,4.0,-2.4%,9,94%,6.7,6.9,8.6,10.8,14.6
111,HOU,"Dalton Schultz",TE,4.0,-15.3%,6,82%,6.4,5.4,7.6,10.5,14.5
112,JAC,"Brenton Strange",TE,4.0,7.4%,8,39%,6.4,7.4,7.8,10.8,14.4
113,NYG,"Theo Johnson",TE,4.0,-2.8%,14,42%,6.4,6.5,7.7,10.4,13.7
114,BUF,"Khalil Shakir",WR,4.0,-2.2%,7,88%,6.4,7.4,8.5,10.5,13.5
115,NYG,"Darius Slayton",WR,4.0,-3.3%,14,77%,6.2,7.5,7.9,11.4,13.5
116,WAS,"Chris Rodriguez",RB,4.0,21.3%,12,17%,6.5,6.9,7.7,10,13.4
117,TEN,"Tyjae Spears",RB,4.0,-6.2%,10,44%,5.7,5.7,7.8,10.6,13.3
118,MIN,"Jordan Addison",WR,4.0,23.4%,6,77%,6.3,7.1,8.6,10.6,13.2
119,CLE,"Jerry Jeudy",WR,4.0,11.7%,9,55%,6,5.4,8.2,10.7,12.5
120,GB,"Romeo Doubs",WR,4.0,5.6%,5,90%,6,6.1,8.4,10.1,12.4
121,NO,"Juwan Johnson",TE,4.0,-0.6%,11,79%,6,7.1,8.1,9.9,12.1
122,ATL,"Tyler Allgeier",RB,4.0,-2.7%,5,37%,5.6,4.7,6.3,12.5,11.8
123,LAC,"Justin Herbert",QB,4.0,-2.7%,12,36%,12.8,15.1,17,20.1,11.7
124,LAC,"Quentin Johnston",WR,4.0,1.9%,12,86%,4.9,6.9,8.4,10.5,11.5
125,DEN,"Troy Franklin",WR,4.0,-7.4%,12,56%,6.5,6.3,8,10.6,11.4
126,BAL,"Isaiah Likely",TE,4.0,34.9%,7,16%,6,5.7,7.1,10.6,11.3
127,LAC,"Keenan Allen",WR,4.0,1.9%,12,94%,6.5,6.8,7.9,10.3,11.1
128,HOU,"C.J. Stroud",QB,4.0,-8.9%,6,30%,12.9,14.8,16.7,20,11
129,JAC,"Trevor Lawrence",QB,4.0,-5.3%,8,35%,13.8,15.6,16.4,19.8,11
130,TB,"Baker Mayfield",QB,4.0,-3%,9,26%,13.6,15.1,16.8,19.7,10.9
131,JAC,"Parker Washington",WR,4.0,-2.1%,8,0%,6.5,4.3,7.7,10.7,10.9
132,CAR,"Jalen Coker",WR,4.0,-8.3%,14,6%,5.9,4.6,7.4,11.5,10.7
133,TEN,"Chimere Dike",WR,4.0,-5.5%,10,0%,5.2,6.3,8.5,10,10.4
134,ARI,"Michael Carter",RB,4.0,9%,8,46%,4.5,3.4,6.1,12.2,10
135,NYJ,"Adonai Mitchell",WR,4.0,-0.1%,9,12%,5.8,4.9,8.3,9.9,9.6
136,CHI,"Colston Loveland",TE,4.0,-2.9%,5,33%,6.2,6.7,7.1,9.9,9.6
137,SEA,"Sam Darnold",QB,4.0,-7.2%,8,25%,13.6,14.9,16,20.3,9.4
138,DEN,"Bo Nix",QB,4.0,-6.5%,12,21%,13.4,13.8,16,20.2,8.8
139,TB,"Rachaad White",RB,4.0,1.3%,9,86%,5.1,3.2,6.5,9.3,8.5
140,PHI,"Dallas Goedert",TE,4.0,-17.2%,9,70%,6,7,7.5,9.4,8.2
141,GB,"Emanuel Wilson",RB,4.0,0.4%,5,0%,4.2,3.4,5,12.6,8.1
142,CIN,"Samaje Perine",RB,4.0,6.2%,10,14%,5.2,3.9,6.1,9.5,7.3
143,HOU,"Houston Texans",DEF,4.0,44.3%,6,0%,7.7,4,8.9,11.6,7.2
144,BAL,"Keaton Mitchell",RB,4.0,0.8%,7,15%,4.3,3.8,6,9.6,7.1
145,ATL,"Darnell Mooney",WR,4.0,1%,5,94%,4.4,4,8.2,9.6,6.9
146,CHI,"D.J. Moore",WR,4.0,-2.9%,5,71%,6.2,5.3,7.5,9.8,6.5
147,CIN,"Barrett Carter",LB,4.0,19.8%,10,0%,0,5.3,6.8,13.6,6.4
148,BAL,"Roquan Smith",LB,4.0,-5.9%,7,9%,7.2,6.9,8.6,10.3,6.3
149,CHI,"Caleb Williams",QB,4.0,-6.9%,5,24%,12.7,14.7,16.1,19.2,5.6
150,PHI,"Zack Baun",LB,4.0,18.7%,9,0%,6.6,7,8.3,10.6,5.4
151,PHI,"Philadelphia Eagles",DEF,4.0,18.7%,9,0%,6.9,3.5,8.3,10.7,5.3
152,MIN,"Blake Cashman",LB,4.0,-29%,6,0%,8.4,5.5,8.4,8.4,5.2
153,TB,"Antoine Winfield Jr.",DB,4.0,23%,9,0%,5.6,4.7,7.4,9.9,5
154,JAC,"Foyesade Oluokun",LB,4.0,-18.1%,8,0%,6.7,5.9,7.9,10.3,4.5
155,LVR,"Tre Tucker",WR,4.0,-9.4%,8,0%,5.1,5.3,7.9,9.5,4.4
156,DEN,"Jaleel McLaughlin",RB,4.0,-14.5%,12,17%,4.3,2.9,6.1,7.5,4.4
157,CLE,"Myles Garrett",DL,4.0,-24.4%,9,20%,4.9,4,6,7.8,4.4
158,NYJ,"Jermaine Johnson",DL,4.0,13.7%,9,0%,2.3,2.6,4.6,11.5,4.3
159,DET,"Jack Campbell",LB,4.0,1.7%,8,0%,6.2,6,7.2,10.8,4.2
160,NYJ,"Isaiah Davis",RB,4.0,-13.7%,9,0%,3.6,2.1,5.7,8,4.2
161,CAR,"Bryce Young",QB,4.0,-3.2%,14,20%,13.3,13.2,15.7,18.2,4.1
162,ARI,"Marvin Harrison Jr.",WR,3.0,-5%,8,90%,6.3,7.4,7.4,9.6,4.1
163,PHI,"Jaelan Phillips",DL,4.0,18.7%,9,23%,2.2,4.9,4.3,12.9,4.1
164,DAL,"Brandon Aubrey",K,4.0,8.5%,10,6%,8.9,6.3,9.7,11.2,4
165,MIA,"Darren Waller",TE,4.0,39.6%,12,64%,5.7,6.1,7,9.1,4
166,HOU,"Nick Chubb",RB,3.0,10.5%,6,61%,4.1,2.9,5.4,7.9,4
167,TEN,"Elic Ayomanor",WR,4.0,-5.5%,10,56%,4.7,3.7,7.3,10.4,3.9
168,MIA,"Jordyn Brooks",LB,4.0,-2.5%,12,21%,6.5,7.2,7.7,8.9,3.8
169,CLE,"Carson Schwesinger",LB,4.0,-24.4%,9,47%,6.2,6.8,7.6,9.9,3.8
170,IND,"Nick Cross",DB,4.0,-24.1%,11,0%,5.8,6,6.9,9,3.8
171,NE,"Robert Spillane",LB,4.0,-0.2%,14,0%,5.9,6.8,7.9,9.5,3.7
172,BAL,"Kyle Hamilton",DB,4.0,-5.9%,7,25%,5.7,5.6,7.1,9.2,3.7
173,GB,"Micah Parsons",DL,4.0,-19.1%,5,35%,4.9,5.2,5.8,7.3,3.7
174,NYG,"Paulson Adebo",DB,4.0,55%,14,0%,5.1,6.6,6.8,9.9,3.6
175,HOU,"Will Anderson Jr.",DL,4.0,44.3%,6,28%,4.6,3.9,5.7,7.2,3.6
176,DET,"Aidan Hutchinson",DL,4.0,1.7%,8,35%,4.8,4.1,5.7,7.1,3.6
177,MIA,"Ollie Gordon II",RB,4.0,10.9%,12,0%,3.7,1.4,4.4,9.7,3.5
178,SEA,"Seattle Seahawks",DEF,4.0,-31%,8,0%,6.2,3.5,7.1,10.6,3.3
179,DEN,"Talanoa Hufanga",DB,4.0,-30.1%,12,39%,5.3,5.8,6.6,9.9,3.3
180,PHI,"Cooper DeJean",DB,4.0,18.7%,9,0%,5.1,4.5,6.1,9.8,3.1
181,WAS,"Bobby Wagner",LB,4.0,-18.9%,12,12%,6.2,5.9,7.3,9.1,3
182,SEA,"Ernest Jones",LB,4.0,-31%,8,0%,5.9,6.4,7.1,9.9,3
183,MIA,"Tyrel Dodson",LB,4.0,-2.5%,12,0%,7.6,6,7.6,7.6,2.9
184,ATL,"Kaden Elliss",LB,4.0,-16.6%,5,0%,6,5.7,7.2,8.9,2.9
185,CHI,"T.J. Edwards",LB,4.0,1.6%,5,0%,5.8,6.7,7.2,9,2.9
186,NYG,"Bobby Okereke",LB,4.0,55%,14,0%,5.9,7.5,6.9,10.4,2.9
187,NYJ,"Jamien Sherwood",LB,4.0,13.7%,9,0%,6,6.2,7.1,9.6,2.8
188,DEN,"Alex Singleton",LB,4.0,-30.1%,12,0%,4.1,6.9,6.9,10.4,2.8
189,CAR,"Trevon Moehrig",DB,4.0,-0.7%,14,0%,5.3,4.9,6.6,8.3,2.8
190,NYG,"Brian Burns",DL,4.0,55%,14,0%,4.3,4.1,5.4,6.5,2.8
191,BAL,"Dre'mont Jones",DL,4.0,-5.9%,7,0%,3.4,3.4,4.3,9.9,2.8
192,ARI,"Budda Baker",DB,4.0,9.6%,8,30%,5.2,5.7,6.8,8.5,2.7
193,DEN,"Brandon Jones",DB,4.0,-30.1%,12,25%,4.9,5,6.5,9.1,2.7
194,TEN,"Jeffery Simmons",DL,4.0,-4.7%,10,23%,4.2,2.6,5.4,6.5,2.7
195,LAR,"Byron Young",DL,4.0,-22.7%,8,0%,4.3,4.7,5.2,7,2.7
196,MIA,"Jaylen Wright",RB,4.0,10.9%,12,7%,3.7,1.8,4.3,9.9,2.7
197,NO,"New Orleans Saints",DEF,4.0,30.8%,11,0%,6.1,3.8,7.4,9,2.6
198,DAL,"Dallas Cowboys",DEF,4.0,41.3%,10,0%,6.3,3.8,7.2,8.6,2.6
199,LVR,"Maxx Crosby",DL,4.0,-11.9%,8,0%,4.1,4.5,5.3,7.2,2.6
200,MIN,"Josh Metellus",DB,4.0,-29%,6,0%,5.1,4.8,6.1,8.8,2.5
201,GB,"Quay Walker",LB,4.0,-19.1%,5,0%,5.7,5.9,7.1,9,2.4
202,NE,"Andres Borregales",K,4.0,17.7%,14,0%,8,4.5,9.3,9.5,2.3
203,HOU,"Ka'imi Fairbairn",K,4.0,8%,6,0%,7.8,5.3,8.7,10.4,2.3
204,CHI,"Jaquan Brisker",DB,4.0,1.6%,5,0%,4.6,4.8,6.5,8.8,2.3
205,LAC,"Daiyan Henley",LB,4.0,-29.4%,12,0%,5.5,5.8,6.9,8.6,2.2
206,LAC,"Oronde Gadsden II",TE,4.0,-16.9%,12,0%,5.7,7.1,6.7,8.9,2.2
207,PHI,"Reed Blankenship",DB,4.0,18.7%,9,0%,4.6,4.4,5.7,10,2.2
208,PHI,"Tank Bigsby",RB,4.0,13.4%,9,17%,3.6,1.2,5.4,7.6,2.1
209,HOU,"Danielle Hunter",DL,4.0,44.3%,6,8%,4.3,4.5,4.9,6.4,2.1
210,LAC,"Cameron Dicker",K,4.0,-7.4%,12,6%,7.7,5,8.9,9.5,2
211,JAC,"Jacksonville Jaguars",DEF,4.0,-18.1%,8,0%,5.5,3.3,7.2,8.2,2
212,LVR,"Jeremy Chinn",DB,4.0,-11.9%,8,23%,5,4.9,6.6,8.3,2
213,NYG,"Tyler Nubin",DB,4.0,55%,14,0%,4.9,5.3,6.5,8.1,2
214,MIN,"Andrew Van Ginkel",DL,4.0,-29%,6,0%,5.3,4.8,5.3,5.3,2
215,MIN,"Jonathan Greenard",DL,4.0,-29%,6,0%,3.7,4.6,5.2,6.2,2
216,LAR,"Jared Verse",DL,4.0,-22.7%,8,0%,4.4,4.3,5.1,6.6,2
217,LAR,"Harrison Mevis",K,4.0,-2.7%,8,0%,8,6.8,8.4,10.1,1.9
218,LVR,"Devin White",LB,4.0,-11.9%,8,0%,3.5,4.7,7,9.8,1.9
219,IND,"Zaire Franklin",LB,4.0,-24.1%,11,0%,5.4,4.3,6.9,8.3,1.9
220,ATL,"Jessie Bates",DB,4.0,-16.6%,5,0%,4.8,5.3,6,9,1.9
221,SF,"Brian Robinson Jr.",RB,4.0,6.1%,14,37%,3.8,2.7,4.5,8.5,1.9
222,PHI,"Jake Elliott",K,4.0,-0.3%,9,0%,7.5,4.8,8.7,9.7,1.8
223,SEA,"Jason Myers",K,4.0,-10%,8,0%,7.8,5.3,8.4,9.9,1.8
224,WAS,"Jacory Croskey-Merritt",RB,4.0,21.3%,12,44%,3,3.4,5.4,7.7,1.8
225,KC,"Harrison Butker",K,4.0,0.4%,10,0%,7.5,5.5,8.7,9.6,1.7
226,CHI,"Kevin Byard",DB,4.0,1.6%,5,0%,4.7,5.8,6.5,7.8,1.7
227,KC,"Kansas City Chiefs",DEF,4.0,13.5%,10,0%,5.4,3.8,7.1,8.5,1.6
228,TB,"Tampa Bay Buccaneers",DEF,4.0,23%,9,0%,6.1,3.3,6.8,8.4,1.6
229,CIN,"Jordan Battle",DB,4.0,19.8%,10,0%,3.7,5.2,6.1,8.5,1.6
230,SEA,"Leonard Williams",DL,4.0,-31%,8,37%,4.1,3.8,5.1,6.1,1.6
231,TB,"Lavonte David",LB,4.0,23%,9,40%,5.5,5.6,6.7,8.4,1.5
232,NO,"Demario Davis",LB,4.0,30.8%,11,11%,5.1,5.2,6.4,9,1.5
233,KC,"Chamarri Conner",DB,4.0,13.5%,10,0%,3.2,5.6,6.4,8.3,1.5
234,DAL,"DaRon Bland",DB,4.0,41.3%,10,0%,3.8,3.5,5.9,8.9,1.5
235,TB,"Chase McLaughlin",K,4.0,1.7%,9,0%,7.9,4.5,8.3,9.9,1.4
236,DEN,"Denver Broncos",DEF,4.0,-30.1%,12,0%,5.9,4,6.9,8.6,1.4
237,LAR,"Los Angeles Rams",DEF,4.0,-22.7%,8,0%,5.7,3.5,6.8,8.6,1.4
238,DEN,"Riley Moss",DB,4.0,-30.1%,12,0%,4.5,2.4,6.2,7.9,1.4
239,SEA,"Byron Murphy II",DL,4.0,-31%,8,0%,3.3,1.7,4.4,7,1.4
240,DEN,"Wil Lutz",K,4.0,-12.3%,12,0%,7.6,4.5,8.1,9.6,1.3
241,LAC,"Derwin James",DB,4.0,-29.4%,12,39%,4.6,4.7,6,8.4,1.3
242,KC,"Brashard Smith",RB,4.0,-0.4%,10,23%,3.8,2.1,4.3,8.6,1.3
243,MIA,"Bradley Chubb",DL,4.0,-2.5%,12,25%,3.2,3.7,4.9,5.9,1.2
244,JAC,"Josh Hines-Allen",DL,4.0,-18.1%,8,24%,3.8,3.8,4.7,6.2,1.2
245,WAS,"Marcus Mariota",QB,4.0,12.6%,12,53%,11.4,4.9,15.9,18.3,1.1
246,JAC,"Devin Lloyd",LB,4.0,-18.1%,8,0%,5,5.2,6.4,8.6,1.1
247,NYG,"Dexter Lawrence",DL,4.0,55%,14,19%,3.5,3.7,4.6,6,1.1
248,CLE,"Shedeur Sanders",QB,4.0,5.3%,9,18%,13.1,11.8,14.5,19.4,1
249,CIN,"Mike Gesicki",TE,4.0,7.2%,10,37%,5.9,4.4,6.6,9.1,0.9
250,DAL,"Donovan Wilson",DB,4.0,41.3%,10,0%,4.6,4.2,5.8,8.4,0.8
251,DEN,"Nik Bonitto",DL,4.0,-30.1%,12,0%,3.8,6,4.8,5.8,0.8
252,NO,"Alvin Kamara",RB,3.0,9%,11,93%,4,4.3,4.7,6.8,0.8
253,CHI,"Montez Sweat",DL,4.0,1.6%,5,24%,3.7,2.6,4.6,5.5,0.8
254,BAL,"Tyler Loop",K,4.0,-2.8%,7,0%,7.7,4.8,8.3,9.3,0.7
255,GB,"Green Bay Packers",DEF,4.0,-19.1%,5,0%,5.9,3.5,6.6,8.4,0.7
256,LAR,"Kamren Curl",DB,4.0,-22.7%,8,0%,4.6,4.4,6.1,7.9,0.7
257,JAC,"Tim Patrick",WR,4.0,-2.1%,8,6%,4.6,1.4,5.2,13,0.7
258,CIN,"Evan McPherson",K,4.0,15.3%,10,0%,7.5,5.8,7.9,9.5,0.5
259,CAR,"Derrick Brown",DL,4.0,-0.7%,14,26%,3.6,3.1,4.8,5.6,0.5
260,BUF,"Keon Coleman",WR,4.0,-2.2%,7,85%,4.2,2.8,7.6,9,0.4
261,NE,"Harold Landry",DL,4.0,-0.2%,14,11%,3.3,5.2,4.7,5.4,0.3
262,MIN,"Will Reichard",K,4.0,15.3%,6,0%,7.3,4.3,7.7,9.7,0
263,SF,"San Francisco 49ers",DEF,4.0,-15.3%,14,0%,5.3,3,6.9,7.8,0
264,NO,"Devaughn Vele",WR,4.0,-7.1%,11,0%,4.4,7.1,6.7,9.9,0
265,IND,"Josh Downs",WR,4.0,-4.6%,11,91%,5.8,4.3,6.7,9,0
266,TEN,"Cedric Gray",LB,4.0,-4.7%,10,0%,6.5,6.8,6.5,6.5,0
