Rank,Team,Player,"Fantasy Position",Games,SOS,Bye,InjuryRisk,"Floor Proj","Consensus Proj","DS Proj",CeilingProj,"3D Value"
35,PHI,"A.J. Brown",WR,12.0,-0.7%,9,75%,10.3,10.3,11.7,13.6,41.4
36,CAR,"Tetairoa McMillan",WR,12.0,11.5%,14,48%,9.3,11.3,11.5,14.5,41.4
37,TB,"Emeka Egbuka",WR,12.0,5.2%,9,26%,9.9,12.7,11.3,14.9,41.2
38,WAS,"Deebo Samuel",WR,12.0,1.8%,12,94%,9.9,10.7,11.2,14.3,39.8
39,WAS,"Jayden Daniels",QB,12.0,4.7%,12,43%,19.1,19.8,21.9,23.7,38.2
40,GB,"Tucker Kraft",TE,13.0,10.9%,5,38%,7.9,8.3,9.8,12.4,37.8
41,LAC,"Keenan Allen",WR,12.0,2.1%,12,62%,9.7,10.4,11,14,37.4
42,DEN,"Courtland Sutton",WR,12.0,4.5%,12,67%,9.8,11.4,10.9,14.1,36.6
43,KC,"Xavier Worthy",WR,12.0,-0.3%,10,54%,8.6,8.6,11.3,13.8,35.9
44,ARI,"Marvin Harrison Jr.",WR,12.0,16.2%,8,83%,9.3,10.5,11.2,13.4,35.9
45,BAL,"Zay Flowers",WR,12.0,7.4%,7,62%,9.8,9.9,11.1,13.1,35.3
46,JAC,"Brian Thomas Jr.",WR,12.0,1%,8,42%,9,10.4,10.9,14.2,35.3
47,TB,"Mike Evans",WR,11.0,5.2%,9,68%,9.5,10.7,10.5,13.1,35.3
48,PHI,"Jalen Hurts",QB,12.0,1.6%,9,59%,19.2,19.9,20.9,24.5,34.8
49,SF,"George Kittle",TE,11.0,5.2%,14,89%,7.3,10,9.8,12.3,33.1
50,JAC,"Travis Etienne",RB,12.0,1.1%,8,71%,9.1,11.3,12.1,15.2,32.8
51,SEA,"Kenneth Walker III",RB,12.0,-7.5%,8,63%,9.9,10.7,11.7,15.2,32.8
52,NE,"Stefon Diggs",WR,12.0,5.3%,14,42%,8.8,10,10.9,13.1,31.5
53,PHI,"DeVonta Smith",WR,12.0,-0.7%,9,72%,9.3,9.8,10.6,13.5,31.5
54,PIT,"D.K. Metcalf",WR,13.0,3%,5,68%,8.1,11.3,10.1,12.1,31.3
55,DET,"Jameson Williams",WR,12.0,4.2%,8,48%,8.6,8.2,10.5,14,31.2
56,LAC,"Ladd McConkey",WR,12.0,2.1%,12,82%,9.5,9.3,10.5,13.3,30.9
57,MIN,"Jordan Addison",WR,12.0,5.5%,6,85%,9.3,9.1,10.5,13.3,30.7
58,DEN,"J.K. Dobbins",RB,12.0,10.2%,12,57%,9.4,10.4,11.7,15.2,30.6
59,NO,"Chris Olave",WR,12.0,5.4%,11,75%,8.2,9.2,10.7,13.7,30.4
60,WAS,"Jacory Croskey-Merritt",RB,12.0,24.2%,12,51%,9.2,11,11,16.3,29.3
61,CHI,"D.J. Moore",WR,13.0,2.9%,5,50%,8.4,8.9,9.6,12,29.2
62,LVR,"Jakobi Meyers",WR,12.0,-4.2%,8,68%,8.7,8.7,10.8,12.3,28.3
63,NYG,"Cameron Skattebo",RB,12.0,0.4%,14,41%,8,11.6,11.9,14.2,27.7
64,KC,"Patrick Mahomes",QB,12.0,-2.8%,10,19%,17.6,19.3,19.8,25.5,27.6
65,DET,"David Montgomery",RB,12.0,7.5%,8,95%,9.2,10.2,11.3,14.1,27.6
66,LAC,"Omarion Hampton",RB,8.0,16.5%,12,91%,7.8,8.7,9.5,12.4,27.6
67,WAS,"Terry McLaurin",WR,11.0,1.8%,12,59%,8.5,10,9.8,12.3,27
68,PIT,"Jaylen Warren",RB,13.0,1.7%,5,77%,8.1,10.2,10.7,12.3,26.7
69,CHI,"Caleb Williams",QB,13.0,10.6%,5,24%,16.4,17.5,18.9,22.1,26.6
70,LAC,"Quentin Johnston",WR,12.0,2.1%,12,70%,8.4,10.5,10,12.7,26.3
71,MIN,"Jordan Mason",RB,12.0,6%,6,43%,8.9,9.2,10.5,15.3,26.1
72,DAL,"Jake Ferguson",TE,12.0,-3.8%,10,70%,7.3,8.6,9.4,11.1,26
73,TB,"Chris Godwin",WR,12.0,5.2%,9,58%,8.3,7.7,10,12.6,25.9
74,CIN,"Tee Higgins",WR,12.0,12.9%,10,90%,7.8,9.1,10,13.5,25.8
75,IND,"Michael Pittman Jr.",WR,12.0,5.1%,11,93%,8.8,10.3,9.7,12.8,25.6
76,GB,"Romeo Doubs",WR,13.0,0.4%,5,54%,8.1,7.3,9.3,11.3,25.6
77,DET,"Sam LaPorta",TE,12.0,17.5%,8,84%,8,8.8,8.8,11.5,25.6
78,CIN,"Chase Brown",RB,12.0,7.9%,10,72%,9.1,10,11.2,12.8,24.8
79,LAC,"Justin Herbert",QB,12.0,-1.7%,12,32%,17.7,17.9,19.7,24.2,24.5
80,NO,"Alvin Kamara",RB,12.0,-2.6%,11,94%,8.7,10.1,10.2,14.2,24
81,SF,"Ricky Pearsall",WR,12.0,2.4%,14,54%,8,8.8,9.8,12.3,23.8
82,ATL,"Kyle Pitts",TE,13.0,19.1%,5,62%,6.6,7.1,7.8,11.1,23.3
83,TEN,"Tony Pollard",RB,12.0,-6.3%,10,60%,8.3,9,10.8,12.7,23.2
84,BUF,"Dalton Kincaid",TE,12.0,8.2%,7,85%,7.2,7.8,8.5,11.6,23.2
85,SEA,"Zach Charbonnet",RB,12.0,-7.5%,8,45%,9.2,8.1,9.9,13.9,23
86,BUF,"Keon Coleman",WR,12.0,0.4%,7,55%,7.7,8.3,9.5,12.8,22.7
87,NE,"Hunter Henry",TE,12.0,9.6%,14,55%,7.5,7.6,8.9,10.7,22.7
88,GB,"Matthew Golden",WR,13.0,0.4%,5,70%,7.6,7.1,8.7,11.3,21.8
89,SF,"Jauan Jennings",WR,12.0,2.4%,14,71%,7.9,7.4,8.8,13.2,21.2
90,CAR,"Chuba Hubbard",RB,11.0,-5.6%,14,69%,7,8.4,9.6,12.9,20.6
91,CHI,"D'Andre Swift",RB,13.0,0.7%,5,82%,7,10.2,9.8,11.2,20.5
92,JAC,"Travis Hunter",WR,12.0,1%,8,37%,7,4.5,9.5,12.2,20.4
93,ARI,"Trey Benson",RB,9.0,-2.9%,8,29%,6.9,8.5,8.7,11.1,20.3
94,DEN,"RJ Harvey",RB,12.0,10.2%,12,68%,7.1,7.4,9.3,13.9,19.1
95,BUF,"Khalil Shakir",WR,12.0,0.4%,7,53%,7.7,8.1,9.1,11.8,18.8
96,PHI,"Dallas Goedert",TE,12.0,-1.6%,9,85%,7,7.5,8.1,10.5,18.7
97,TEN,"Calvin Ridley",WR,12.0,2.2%,10,39%,6.1,7.6,9.8,11.5,18.4
98,NYG,"Wan'Dale Robinson",WR,12.0,-8%,14,50%,7.6,8.6,9.3,11,17.4
99,KC,"Travis Kelce",TE,12.0,-5.2%,10,52%,6.2,7.2,8,10.4,17.1
100,NE,"Rhamondre Stevenson",RB,12.0,6.7%,14,71%,7.5,8.8,8.6,13.8,17
101,BAL,"Mark Andrews",TE,12.0,35.8%,7,45%,7.1,6.2,7.9,9.7,16.7
102,JAC,"Bhayshul Tuten",RB,12.0,1.1%,8,37%,6.7,5.6,9.5,12.2,16.6
103,WAS,"Zach Ertz",TE,12.0,2.2%,12,52%,5.9,7,8.2,10,16.5
104,HOU,"Jo'Quavious Marks",RB,12.0,8.6%,6,0%,7.1,8.4,8.9,13.2,16.3
105,MIA,"Darren Waller",TE,12.0,9.6%,12,66%,5.8,8,7.9,10.4,16.3
106,NE,"TreVeyon Henderson",RB,12.0,6.7%,14,75%,6.8,8.6,8.9,13,16.2
107,HOU,"Nick Chubb",RB,12.0,8.6%,6,31%,7.7,6.6,9.1,12,16.1
108,ATL,"Darnell Mooney",WR,12.0,9.6%,5,84%,6,6.9,8.4,10.2,16.1
109,CLE,"Jerry Jeudy",WR,12.0,9.4%,9,50%,7.7,7.9,8.7,11,15.8
110,LVR,"Tre Tucker",WR,12.0,-4.2%,8,0%,7.1,6.8,8.6,11.4,15.5
111,CLE,"David Njoku",TE,12.0,13.9%,9,78%,6.3,7.1,7.6,10,15.4
112,CHI,"Kevin Byard",DB,13.0,39.4%,5,0%,5.3,5.9,7.4,8.9,15.1
113,MIN,"T.J. Hockenson",TE,12.0,4.7%,6,61%,6.5,6.7,7.4,10.2,14.8
114,DET,"Brian Branch",DB,12.0,-3.5%,8,0%,5.9,6.3,7.8,9.8,14.4
115,MIN,"Aaron Jones",RB,11.0,6%,6,94%,6.7,7.3,8.5,10.5,13.9
116,NYJ,"Mason Taylor",TE,12.0,5.7%,9,39%,5.8,6.3,7,10.9,13.4
117,GB,"Micah Parsons",DL,13.0,2.3%,5,27%,4.8,5.5,5.6,7,13.4
118,NO,"Juwan Johnson",TE,12.0,20.2%,11,36%,6.7,6.3,7.4,9.3,13.3
119,TB,"Antoine Winfield Jr.",DB,12.0,-6%,9,0%,5.6,5.1,7.5,10.1,13.1
120,CHI,"Colston Loveland",TE,13.0,15.1%,5,39%,5.7,3.2,6.6,9.2,13
121,GB,"Edgerrin Cooper",LB,13.0,2.3%,5,0%,6.2,6.8,7.8,10.1,12.9
122,NE,"Drake Maye",QB,12.0,6.4%,14,47%,16.6,18.5,18.6,22.3,12.8
123,NYG,"Theo Johnson",TE,12.0,1.8%,14,28%,5.7,6.6,7.4,10.1,12.8
124,BAL,"Isaiah Likely",TE,12.0,35.8%,7,35%,6.1,5.1,7.2,10,12.6
125,ARI,"Budda Baker",DB,12.0,-27%,8,21%,5.8,5.9,7.6,9.5,12.5
126,PIT,"T.J. Watt",DL,13.0,61.5%,5,18%,4.3,5.5,5.6,6.9,12.5
127,IND,"Josh Downs",WR,12.0,5.1%,11,71%,7.4,6.3,8.5,10.2,12.4
128,TB,"Baker Mayfield",QB,12.0,1.4%,9,25%,16.5,19.2,18.8,21.8,12.3
129,CAR,"Rico Dowdle",RB,12.0,-5.6%,14,25%,6.7,8.1,8.4,11.8,12.3
130,HOU,"Dalton Schultz",TE,12.0,-9%,6,51%,6.2,6.2,7.1,9.8,12
131,SEA,"Tory Horton",WR,12.0,6.1%,8,31%,6.5,5.6,7.7,12.3,11.9
132,GB,"Green Bay Packers",DEF,13.0,2.3%,5,0%,6.6,4.6,7.4,8.5,11.9
133,CLE,"Harold Fannin Jr.",TE,12.0,13.9%,9,19%,5.9,6,7.4,9.4,11.7
134,DET,"Aidan Hutchinson",DL,12.0,-3.5%,8,20%,4.9,4.3,5.8,7.3,11.3
135,DAL,"Dak Prescott",QB,12.0,-7.7%,10,31%,16.2,17.9,18.4,21.9,10.7
136,DEN,"Troy Franklin",WR,12.0,4.5%,12,10%,6.5,7,8,11,10.6
137,KC,"Marquise Brown",WR,12.0,-0.3%,10,69%,6.5,5.9,7.9,11.1,10.5
138,PHI,"Zack Baun",LB,12.0,13.3%,9,0%,6.6,7.1,8.3,10.6,10.4
139,HOU,"Will Anderson Jr.",DL,12.0,-12.4%,6,24%,4.6,4,5.7,7.2,10.4
140,NYJ,"Justin Fields",QB,12.0,11.9%,9,55%,15.9,19,18.1,22.4,9.9
141,TEN,"Elic Ayomanor",WR,12.0,2.2%,10,8%,6.2,6.5,7.7,11.6,9.8
142,SEA,"Cooper Kupp",WR,12.0,6.1%,8,63%,6.8,7.2,7.6,11.2,9.6
143,BAL,"Roquan Smith",LB,11.0,60.9%,7,12%,6.6,6.2,7.9,9.5,9.4
144,CAR,"Jalen Coker",WR,11.0,11.5%,14,8%,6.2,6.7,7.3,10.2,9.4
145,ATL,"Kaden Elliss",LB,13.0,-7.6%,5,0%,6.3,7.2,7.6,9.4,9.3
146,NYG,"Paulson Adebo",DB,12.0,-9.1%,14,0%,5.1,6.8,6.8,9.9,9.3
147,LAC,"Daiyan Henley",LB,12.0,-10.9%,12,0%,6.6,6.4,8.2,10.3,9.1
148,CLE,"Myles Garrett",DL,12.0,7.7%,9,18%,4.5,4.4,5.5,7.2,9
149,CHI,"Luther Burden III",WR,13.0,2.9%,5,48%,5.1,5.1,7.3,10.4,8.8
150,DEN,"Evan Engram",TE,12.0,-0.7%,12,71%,5.8,5.4,6.6,9.5,8.8
151,CHI,"Jaquan Brisker",DB,13.0,39.4%,5,0%,4.6,4.8,6.5,8.8,8.8
152,IND,"Nick Cross",DB,12.0,-14.1%,11,0%,5.8,6.6,6.9,9,8.7
153,LAC,"Derwin James",DB,12.0,-10.9%,12,32%,5.2,5.1,6.8,9.5,8.7
154,DEN,"Marvin Mims Jr.",WR,12.0,4.5%,12,17%,5.9,5.2,8.2,9.8,8.6
155,SF,"Fred Warner",LB,12.0,41%,14,0%,6.7,8.5,7.9,10.3,8.5
156,JAC,"Foyesade Oluokun",LB,12.0,-1.5%,8,0%,6.7,6,7.9,10.3,8.5
157,DEN,"Talanoa Hufanga",DB,12.0,0.4%,12,39%,5.3,5.8,6.6,9.9,8.4
158,BAL,"Kyle Hamilton",DB,12.0,60.9%,7,29%,5.5,5.8,6.9,9,8.3
159,JAC,"Brenton Strange",TE,9.0,13.8%,8,22%,4.9,4.5,5.7,7.2,8.3
160,ARI,"Michael Carter",RB,12.0,-2.9%,8,11%,5.9,3.3,6.7,12.4,8.1
161,NYG,"Darius Slayton",WR,11.0,-8%,14,51%,5.5,6.1,7.3,10.1,8
162,PIT,"Kenneth Gainwell",RB,13.0,1.7%,5,17%,5.4,7.5,6.8,10.1,7.7
163,CHI,"Montez Sweat",DL,13.0,39.4%,5,16%,4.1,2.8,5.1,6.1,7.7
164,NE,"New England Patriots",DEF,12.0,68.3%,14,0%,6.4,3.9,7.1,8.4,7.6
165,PIT,"Payton Wilson",LB,13.0,61.5%,5,0%,4.8,4.3,6.9,10.7,7.4
166,LVR,"Maxx Crosby",DL,12.0,30.2%,8,0%,4.1,5.1,5.3,7.2,7.3
167,MIN,"Jonathan Greenard",DL,12.0,-27.2%,6,0%,4,4.9,5.5,6.6,7.1
168,ATL,"Jessie Bates",DB,13.0,-7.6%,5,0%,4.8,6.4,6,9,7
169,BUF,"Joshua Palmer",WR,12.0,0.4%,7,52%,6.4,5.2,7.4,10.4,6.8
170,DEN,"Denver Broncos",DEF,12.0,0.4%,12,0%,6.4,5.2,7,8.3,6.8
171,DAL,"Brandon Aubrey",K,12.0,5.7%,10,7%,8.5,6.1,9.9,10.5,6.6
172,PIT,"Pittsburgh Steelers",DEF,13.0,61.5%,5,0%,5.5,5.2,6.5,7.9,6.6
173,GB,"Brandon McManus",K,13.0,-0.4%,5,0%,8,5.3,8.9,10,6.5
174,TB,"Rachaad White",RB,12.0,-8.8%,9,54%,5.8,6.9,7.1,10.5,6.5
175,PHI,"Cooper DeJean",DB,12.0,13.3%,9,0%,5.2,4.4,6.2,9.9,6.5
176,GB,"Dontayvion Wicks",WR,13.0,0.4%,5,63%,5.3,3.3,6.5,10.3,6.4
177,NYG,"Brian Burns",DL,12.0,-9.1%,14,0%,4.2,4.1,5.3,6.4,6.4
178,DEN,"Bo Nix",QB,12.0,-3.7%,12,25%,16.5,17.3,18.1,20.5,6.2
179,PHI,"Philadelphia Eagles",DEF,12.0,13.3%,9,0%,6.3,4.3,6.9,8.5,6.2
180,CIN,"Trey Hendrickson",DL,12.0,-7.2%,10,13%,4.1,4.7,5.4,6.2,6.2
181,DET,"Jack Campbell",LB,12.0,-3.5%,8,0%,6.2,6,7.2,10.8,6.1
182,CLE,"Cleveland Browns",DEF,12.0,7.7%,9,0%,6.3,4.5,6.8,8.3,6.1
183,HOU,"Christian Kirk",WR,12.0,0.8%,6,88%,6.5,7,7.7,9.5,6
184,GB,"Quay Walker",LB,13.0,2.3%,5,0%,5.7,6.1,7.1,9,6
185,IND,"Indianapolis Colts",DEF,12.0,-14.1%,11,0%,6.1,4,6.7,8.4,6
186,LAR,"Jared Verse",DL,12.0,-23%,8,0%,4.4,4.5,5.1,6.6,5.9
187,PIT,"Jonnu Smith",TE,13.0,11.3%,5,57%,5,5.6,6,8.1,5.8
188,PIT,"Pat Freiermuth",TE,13.0,11.3%,5,72%,4.9,4.3,5.7,8.5,5.8
189,NE,"Robert Spillane",LB,12.0,68.3%,14,0%,5.9,7,7.9,9.5,5.6
190,CHI,"T.J. Edwards",LB,13.0,39.4%,5,0%,5.8,6.8,7.2,9,5.6
191,TEN,"Jeffery Simmons",DL,12.0,25.7%,10,22%,4.1,2.8,5.3,6.4,5.6
192,CLE,"Carson Schwesinger",LB,12.0,7.7%,9,38%,6.2,6.6,7.6,9.9,5.3
193,KC,"Kareem Hunt",RB,12.0,10.6%,10,45%,6,6.3,7.4,9.3,5.3
194,DEN,"Brandon Jones",DB,12.0,0.4%,12,19%,4.9,5.7,6.4,9,5.3
195,GB,"Jordan Love",QB,13.0,8.1%,5,31%,14.9,16.7,16.6,18.8,5.2
196,NO,"Rashid Shaheed",WR,12.0,5.4%,11,49%,6.4,8.6,7.2,10.2,5.2
197,LAR,"Los Angeles Rams",DEF,12.0,-23%,8,0%,6.1,4.5,6.7,8.2,5.1
198,NO,"Kendre Miller",RB,12.0,-2.6%,11,68%,5.1,5.9,5.7,12.8,5
199,HOU,"Jayden Higgins",WR,12.0,0.8%,6,24%,5.7,4.7,7.1,10.7,4.9
200,CHI,"Tremaine Edmunds",LB,13.0,39.4%,5,27%,5.9,4.7,6.9,9,4.9
201,SEA,"Seattle Seahawks",DEF,12.0,-3.8%,8,0%,5.9,4.1,6.6,8,4.9
202,IND,"DeForest Buckner",DL,12.0,-14.1%,11,8%,3.8,4.2,5.3,6.3,4.9
203,PIT,"Patrick Queen",LB,13.0,61.5%,5,0%,6,5.8,7.1,8.6,4.7
204,NYJ,"Isaiah Davis",RB,12.0,-1.3%,9,0%,5.9,2.8,6.8,10.2,4.5
205,NYG,"Tyler Nubin",DB,12.0,-9.1%,14,0%,5,5.5,6.6,8.3,4.5
206,CIN,"Logan Wilson",LB,12.0,-7.2%,10,25%,6.2,6.9,7.6,9.5,4.4
207,LAC,"Cameron Dicker",K,12.0,-7.3%,12,7%,8.2,5.5,9.5,10.2,4.3
208,TEN,"Chigoziem Okonkwo",TE,12.0,-0.9%,10,25%,4.8,4.6,6.2,8.8,4.2
209,CHI,"Dayo Odeyingbo",DL,13.0,39.4%,5,0%,3,3.1,3.8,7.6,4.2
210,PIT,"Chris Boswell",K,13.0,-4.8%,5,0%,7.9,5.2,8.4,9.8,4.1
211,LAR,"Byron Young",DL,12.0,-23%,8,0%,3.9,4.6,4.8,6.5,4.1
212,TEN,"Tyjae Spears",RB,12.0,-6.3%,10,65%,5.3,4.9,7.1,9.4,3.9
213,LAC,"Los Angeles Chargers",DEF,12.0,-10.9%,12,0%,6,4.3,6.5,7.9,3.9
214,LAC,"Hassan Haskins",RB,12.0,16.5%,12,12%,3.4,3.1,6.1,12.8,3.9
215,MIA,"Jordyn Brooks",LB,12.0,39.7%,12,28%,6.5,7.4,7.7,8.9,3.8
216,BAL,"Rashod Bateman",WR,12.0,7.4%,7,38%,6.2,4.9,7,9.9,3.7
217,CLE,"Grant Delpit",DB,12.0,7.7%,9,14%,4.9,5.4,6.5,8.1,3.6
218,LVR,"Jeremy Chinn",DB,12.0,30.2%,8,25%,4.9,5.7,6.5,8.1,3.6
219,NYG,"Tyrone Tracy Jr.",RB,12.0,0.4%,14,85%,5.2,3.7,7.4,8.6,3.5
220,CHI,"Cairo Santos",K,13.0,-6.3%,5,0%,7.8,4.8,8.4,9.9,3.4
221,SEA,"Ernest Jones",LB,12.0,-3.8%,8,0%,5.9,6.2,7.1,9.9,3.4
222,PHI,"Reed Blankenship",DB,12.0,13.3%,9,0%,4.6,4.5,5.7,10,3.3
223,DAL,"Donovan Wilson",DB,12.0,-5.5%,10,0%,4.9,4,6.1,8.8,3.2
224,ATL,"Tyler Allgeier",RB,13.0,-5.2%,5,37%,4.8,5.6,5.4,10.7,3.2
225,HOU,"Danielle Hunter",DL,12.0,-12.4%,6,7%,4.1,4.3,4.7,6.1,3.1
226,DET,"Jared Goff",QB,12.0,3.3%,8,16%,16.2,17.6,17.8,19.9,3
227,SEA,"Byron Murphy II",DL,12.0,-3.8%,8,0%,3.4,1.8,4.5,7.2,3
228,SEA,"Leonard Williams",DL,12.0,-3.8%,8,32%,3.9,3.7,4.9,5.9,2.8
229,MIN,"Josh Metellus",DB,12.0,-27.2%,6,0%,5,5.6,6,8.7,2.7
230,LAR,"Blake Corum",RB,12.0,-5%,8,32%,5,4.6,5.7,11.4,2.7
231,PHI,"Jake Elliott",K,12.0,4.7%,9,0%,8.1,5,9.1,10,2.6
232,DET,"Jake Bates",K,12.0,1.9%,8,7%,8.1,5.5,9,10.2,2.6
233,BUF,"Terrel Bernard",LB,12.0,35.1%,7,0%,6,4.7,7.1,9.9,2.6
234,GB,"Devonte Wyatt",DL,13.0,2.3%,5,0%,2.9,2,4.2,6.7,2.6
235,HOU,"Ka'imi Fairbairn",K,12.0,1.9%,6,0%,8.2,5.4,8.9,10.1,2.5
236,JAC,"Josh Hines-Allen",DL,12.0,-1.5%,8,17%,3.8,4.1,4.7,6.2,2.5
237,KC,"Harrison Butker",K,12.0,-2.5%,10,0%,8.3,5.7,8.8,10.2,2.4
238,IND,"Daniel Jones",QB,12.0,-6.6%,11,30%,16.1,17.8,17.5,20.1,2.3
239,BUF,"Gregory Rousseau",DL,12.0,35.1%,7,0%,3.7,3.4,4.8,6,2.3
240,JAC,"Cam Little",K,12.0,8%,8,0%,7.9,5.3,9,10,2.1
241,LAC,"Kimani Vidal",RB,12.0,16.5%,12,0%,3.4,2.8,5.6,12.6,2.1
242,PIT,"Alex Highsmith",DL,13.0,61.5%,5,0%,3.3,4.4,4.5,5.4,2.1
243,NYG,"Dexter Lawrence",DL,12.0,-9.1%,14,16%,3.5,3.6,4.7,6.1,1.9
244,ARI,"Kyler Murray",QB,11.0,11.6%,8,25%,14.5,17,17.1,18.5,1.8
245,NYG,"Bobby Okereke",LB,12.0,-9.1%,14,0%,5.8,7.7,6.8,10.2,1.8
246,IND,"Alec Pierce",WR,12.0,5.1%,11,63%,6,6.4,6.3,10.7,1.6
247,DET,"Detroit Lions",DEF,12.0,-3.5%,8,0%,5.7,5.1,6.3,7.9,1.5
248,GB,"Xavier McKinney",DB,13.0,2.3%,5,0%,4.5,4.6,5.6,7.8,1.4
249,DEN,"Alex Singleton",LB,12.0,0.4%,12,0%,4.2,7.1,7,10.5,1.3
250,CAR,"Tommy Tremble",TE,12.0,9.5%,14,0%,5.1,2.6,6.1,7,1.2
251,HOU,"Azeez Al-Shaair",LB,12.0,-12.4%,6,0%,6.1,5.2,7.3,8.8,1.1
252,DEN,"Riley Moss",DB,12.0,0.4%,12,0%,4.5,1.5,6.3,8.1,1.1
253,KC,"Isiah Pacheco",RB,12.0,10.6%,10,93%,4.8,6.7,6.8,8.5,0.9
254,CAR,"Derrick Brown",DL,12.0,-17.3%,14,21%,3.6,3.3,4.8,5.6,0.9
255,TB,"Chase McLaughlin",K,12.0,-1%,9,0%,8.2,5.8,8.6,10.2,0.8
256,PHI,"Jihaad Campbell",LB,12.0,13.3%,9,25%,4.7,4.3,7.2,9.7,0.7
257,CLE,"Isaiah Bond",WR,12.0,9.4%,9,6%,4.3,5.4,7.1,9.7,0.7
258,KC,"Chamarri Conner",DB,12.0,-21.1%,10,0%,3.2,5.9,6.4,8.3,0.6
259,NYJ,"Jamien Sherwood",LB,12.0,47.2%,9,0%,5.9,6.8,7,9.5,0.5
260,DAL,"DaRon Bland",DB,12.0,-5.5%,10,0%,3.8,4.1,5.9,8.9,0.5
261,DEN,"Wil Lutz",K,12.0,7.4%,12,0%,8.1,5.1,8.6,10.1,0.3
262,MIA,"Malik Washington",WR,12.0,9.2%,12,0%,4.9,6.2,6.9,9.2,0.1
263,KC,"Kansas City Chiefs",DEF,12.0,-21.1%,10,0%,5.7,4.4,6.3,7.4,0.1
264,LVR,"Daniel Carlson",K,12.0,-2.3%,8,0%,8.1,5.1,8.7,9.9,0
265,MIA,"Tyrel Dodson",LB,11.0,39.7%,12,0%,7.1,5.9,7.1,7.1,0
266,PIT,"Calvin Austin III",WR,12.0,3%,5,29%,5.1,6.6,6.4,7.9,0
