Rank,Team,Player,"Fantasy Position",Games,SOS,Bye,InjuryRisk,"Floor Proj","Consensus Proj","DS Proj",CeilingProj,"3D Value"
87,SF,"Ricky Pearsall",WR,12.0,2.4%,14,54%,9.7,10.8,11.8,14.9,22.9
88,NE,"Hunter Henry",TE,12.0,9.6%,14,55%,9.2,9.3,11,13.2,22.5
89,CAR,"Chuba Hubbard",RB,11.0,-5.6%,14,69%,7.8,9.4,10.7,14.3,22.5
90,SF,"Jauan Jennings",WR,12.0,2.4%,14,71%,9.7,9.1,10.8,16.2,21.7
91,ARI,"Trey Benson",RB,9.0,-2.9%,8,29%,7.6,9.5,9.6,12.3,21.7
92,BUF,"Khalil Shakir",WR,12.0,0.4%,7,53%,9.7,10.1,11.4,14.8,20.5
93,BUF,"Keon Coleman",WR,12.0,0.4%,7,55%,9.2,10,11.3,15.3,20.4
94,DEN,"RJ Harvey",RB,12.0,10.2%,12,68%,7.8,8.5,10.2,15.2,20.1
95,JAC,"Travis Hunter",WR,12.0,1%,8,37%,8.5,5.5,11.5,14.7,19.7
96,GB,"Matthew Golden",WR,13.0,0.4%,5,70%,9,8.6,10.3,13.4,19.6
97,NE,"TreVeyon Henderson",RB,12.0,6.7%,14,75%,7.8,9.8,10.2,14.9,19.2
98,TEN,"Calvin Ridley",WR,12.0,2.2%,10,39%,7.4,9.1,12,14,19
99,KC,"Travis Kelce",TE,12.0,-5.2%,10,52%,7.9,9.1,10.3,13.4,18.9
100,PHI,"Dallas Goedert",TE,12.0,-1.6%,9,85%,8.7,9.2,10.1,13.1,18.2
101,NE,"Rhamondre Stevenson",RB,12.0,6.7%,14,71%,8,9.8,9.2,14.7,17
102,MIN,"Aaron Jones",RB,11.0,6%,6,94%,7.7,8.2,9.8,12.1,16.8
103,HOU,"Jo'Quavious Marks",RB,12.0,8.6%,6,0%,7.7,9.3,9.6,14.2,16.8
104,JAC,"Bhayshul Tuten",RB,12.0,1.1%,8,37%,7.2,6.1,10.2,13.1,16.4
105,HOU,"Nick Chubb",RB,12.0,8.6%,6,31%,8.3,7,9.8,12.9,16.4
106,MIA,"Darren Waller",TE,12.0,9.6%,12,66%,7.2,9.8,9.9,13.1,15.8
107,CLE,"David Njoku",TE,12.0,13.9%,9,78%,8.1,9,9.7,12.8,15.8
108,WAS,"Zach Ertz",TE,12.0,2.2%,12,52%,7.3,8.6,10.2,12.4,15.6
109,NE,"Drake Maye",QB,12.0,6.4%,14,47%,16.6,18.5,18.6,22.3,15.4
110,CLE,"Jerry Jeudy",WR,12.0,9.4%,9,50%,9.5,9.7,10.7,13.5,15.3
111,MIN,"T.J. Hockenson",TE,12.0,4.7%,6,61%,8.3,8.6,9.4,13,15.1
112,ATL,"Darnell Mooney",WR,12.0,9.6%,5,84%,7.3,8.4,10.3,12.6,15
113,TB,"Baker Mayfield",QB,12.0,1.4%,9,25%,16.5,19.2,18.8,21.8,14.9
114,IND,"Josh Downs",WR,12.0,5.1%,11,71%,9.3,8,10.7,12.8,13.8
115,DAL,"Dak Prescott",QB,12.0,-7.7%,10,31%,16.2,17.9,18.4,21.9,13.5
116,LVR,"Tre Tucker",WR,12.0,-4.2%,8,0%,8.5,8.2,10.4,13.8,13.3
117,BAL,"Mark Andrews",TE,12.0,35.8%,7,45%,8.6,7.5,9.5,11.7,13.3
118,NYJ,"Justin Fields",QB,12.0,11.9%,9,55%,15.9,19,18.1,22.4,12.8
119,CAR,"Rico Dowdle",RB,12.0,-5.6%,14,25%,7.2,9.1,9,12.6,12.6
120,NYJ,"Mason Taylor",TE,12.0,5.7%,9,39%,7.2,8.1,8.7,13.5,12.4
121,NYG,"Theo Johnson",TE,12.0,1.8%,14,28%,7.1,8.2,9.2,12.5,12.3
122,NO,"Juwan Johnson",TE,12.0,20.2%,11,36%,8.5,8.1,9.3,11.7,12.1
123,GB,"Green Bay Packers",DEF,13.0,2.3%,5,0%,6.6,4.6,7.4,8.5,11.9
124,CHI,"Colston Loveland",TE,13.0,15.1%,5,39%,7.1,4,8.2,11.5,11.6
125,ARI,"Michael Carter",RB,12.0,-2.9%,8,11%,6.8,3.8,7.7,14.2,11.3
126,HOU,"Dalton Schultz",TE,12.0,-9%,6,51%,7.7,8,8.9,12.3,10.7
127,SEA,"Cooper Kupp",WR,12.0,6.1%,8,63%,8.5,9.1,9.5,14,10.5
128,KC,"Marquise Brown",WR,12.0,-0.3%,10,69%,8,7.4,9.7,13.6,10.3
129,SEA,"Tory Horton",WR,12.0,6.1%,8,31%,7.8,6.7,9.3,14.9,10.3
130,CLE,"Harold Fannin Jr.",TE,12.0,13.9%,9,19%,7.3,7.8,9.1,11.6,9.9
131,TB,"Rachaad White",RB,12.0,-8.8%,9,54%,6.7,7.8,8.2,12.1,9.7
132,DEN,"Troy Franklin",WR,12.0,4.5%,12,10%,7.9,8.6,9.7,13.3,9.6
133,DEN,"Bo Nix",QB,12.0,-3.7%,12,25%,16.5,17.3,18.1,20.5,9.5
134,PIT,"Kenneth Gainwell",RB,13.0,1.7%,5,17%,6,8.4,7.6,11.2,9.5
135,BAL,"Isaiah Likely",TE,12.0,35.8%,7,35%,7.4,6.1,8.7,12.1,9.4
136,TEN,"Elic Ayomanor",WR,12.0,2.2%,10,8%,7.5,7.9,9.4,14.1,9.3
137,DEN,"Evan Engram",TE,12.0,-0.7%,12,71%,7.5,7,8.5,12.2,9.3
138,CAR,"Jalen Coker",WR,11.0,11.5%,14,8%,7.7,8.2,9,12.6,8.8
139,GB,"Jordan Love",QB,13.0,8.1%,5,31%,14.9,16.7,16.6,18.8,8.6
140,CHI,"Kevin Byard",DB,13.0,39.4%,5,0%,5.3,5.9,7.4,8.9,8.3
141,DET,"Brian Branch",DB,12.0,-3.5%,8,0%,5.9,6.3,7.8,9.8,7.8
142,TEN,"Tyjae Spears",RB,12.0,-6.3%,10,65%,6.2,5.7,8.2,10.9,7.6
143,NE,"New England Patriots",DEF,12.0,68.3%,14,0%,6.4,3.9,7.1,8.4,7.6
144,GB,"Micah Parsons",DL,13.0,2.3%,5,27%,4.8,5.5,5.6,7,7.6
145,CHI,"Luther Burden III",WR,13.0,2.9%,5,48%,6.2,6.2,8.8,12.5,7.3
146,DEN,"Marvin Mims Jr.",WR,12.0,4.5%,12,17%,7.2,6.4,10,12,7.1
147,TB,"Antoine Winfield Jr.",DB,12.0,-6%,9,0%,5.6,5.1,7.5,10.1,7
148,PIT,"T.J. Watt",DL,13.0,61.5%,5,18%,4.3,5.5,5.6,6.9,6.9
149,DEN,"Denver Broncos",DEF,12.0,0.4%,12,0%,6.4,5.2,7,8.3,6.8
150,NYJ,"Isaiah Davis",RB,12.0,-1.3%,9,0%,6.6,3.2,7.6,11.4,6.7
151,DET,"Jared Goff",QB,12.0,3.3%,8,16%,16.2,17.6,17.8,19.9,6.6
152,DAL,"Brandon Aubrey",K,12.0,5.7%,10,7%,8.5,6.1,9.9,10.5,6.6
153,GB,"Edgerrin Cooper",LB,13.0,2.3%,5,0%,6.2,6.8,7.8,10.1,6.6
154,PIT,"Pittsburgh Steelers",DEF,13.0,61.5%,5,0%,5.5,5.2,6.5,7.9,6.6
155,GB,"Brandon McManus",K,13.0,-0.4%,5,0%,8,5.3,8.9,10,6.5
156,NYG,"Tyrone Tracy Jr.",RB,12.0,0.4%,14,85%,6,4.4,8.5,9.9,6.5
157,ARI,"Budda Baker",DB,12.0,-27%,8,21%,5.8,5.9,7.6,9.5,6.5
158,NO,"Rashid Shaheed",WR,12.0,5.4%,11,49%,8.1,10.4,9.1,12.9,6.4
159,JAC,"Brenton Strange",TE,9.0,13.8%,8,22%,6.1,5.7,7.1,9,6.4
160,KC,"Kareem Hunt",RB,12.0,10.6%,10,45%,6.6,6.9,8.1,10.1,6.3
161,PHI,"Philadelphia Eagles",DEF,12.0,13.3%,9,0%,6.3,4.3,6.9,8.5,6.2
162,CLE,"Cleveland Browns",DEF,12.0,7.7%,9,0%,6.3,4.5,6.8,8.3,6.1
163,IND,"Daniel Jones",QB,12.0,-6.6%,11,30%,16.1,17.8,17.5,20.1,6
164,NYG,"Darius Slayton",WR,11.0,-8%,14,51%,6.6,7.4,8.8,12.1,6
165,IND,"Indianapolis Colts",DEF,12.0,-14.1%,11,0%,6.1,4,6.7,8.4,6
166,DET,"Aidan Hutchinson",DL,12.0,-3.5%,8,20%,4.9,4.3,5.8,7.3,6
167,ARI,"Kyler Murray",QB,11.0,11.6%,8,25%,14.5,17,17.1,18.5,5.6
168,HOU,"Will Anderson Jr.",DL,12.0,-12.4%,6,24%,4.6,4,5.7,7.2,5.4
169,BUF,"Joshua Palmer",WR,12.0,0.4%,7,52%,7.8,6.2,9,12.6,5.2
170,HOU,"Christian Kirk",WR,12.0,0.8%,6,88%,7.9,8.6,9.4,11.7,5.1
171,LAR,"Los Angeles Rams",DEF,12.0,-23%,8,0%,6.1,4.5,6.7,8.2,5.1
172,SEA,"Seattle Seahawks",DEF,12.0,-3.8%,8,0%,5.9,4.1,6.6,8,4.9
173,PHI,"Zack Baun",LB,12.0,13.3%,9,0%,6.6,7.1,8.3,10.6,4.8
174,NO,"Kendre Miller",RB,12.0,-2.6%,11,68%,5.5,6.2,6.1,13.7,4.8
175,LAC,"Hassan Haskins",RB,12.0,16.5%,12,12%,3.6,3.3,6.6,13.9,4.6
176,NYG,"Paulson Adebo",DB,12.0,-9.1%,14,0%,5.1,6.8,6.8,9.9,4.4
177,CLE,"Myles Garrett",DL,12.0,7.7%,9,18%,4.5,4.4,5.5,7.2,4.4
178,LAC,"Cameron Dicker",K,12.0,-7.3%,12,7%,8.2,5.5,9.5,10.2,4.3
179,PIT,"Chris Boswell",K,13.0,-4.8%,5,0%,7.9,5.2,8.4,9.8,4.1
180,BAL,"Roquan Smith",LB,11.0,60.9%,7,12%,6.6,6.2,7.9,9.5,4.1
181,ATL,"Kaden Elliss",LB,13.0,-7.6%,5,0%,6.3,7.2,7.6,9.4,4
182,IND,"Nick Cross",DB,12.0,-14.1%,11,0%,5.8,6.6,6.9,9,4
183,LAC,"Derwin James",DB,12.0,-10.9%,12,32%,5.2,5.1,6.8,9.5,4
184,CHI,"Jaquan Brisker",DB,13.0,39.4%,5,0%,4.6,4.8,6.5,8.8,4
185,LAC,"Daiyan Henley",LB,12.0,-10.9%,12,0%,6.6,6.4,8.2,10.3,3.9
186,GB,"Dontayvion Wicks",WR,13.0,0.4%,5,63%,6.5,4.1,7.9,12.6,3.9
187,LAC,"Los Angeles Chargers",DEF,12.0,-10.9%,12,0%,6,4.3,6.5,7.9,3.9
188,DEN,"Talanoa Hufanga",DB,12.0,0.4%,12,39%,5.3,5.8,6.6,9.9,3.8
189,HOU,"Jayden Higgins",WR,12.0,0.8%,6,24%,6.9,5.7,8.6,13,3.7
190,PIT,"Jonnu Smith",TE,13.0,11.3%,5,57%,6.1,7,7.4,10,3.7
191,BAL,"Kyle Hamilton",DB,12.0,60.9%,7,29%,5.5,5.8,6.9,9,3.7
192,PIT,"Pat Freiermuth",TE,13.0,11.3%,5,72%,6.1,5.4,7.1,10.6,3.6
193,LAC,"Kimani Vidal",RB,12.0,16.5%,12,0%,3.7,3.1,6.2,14,3.6
194,ATL,"Tyler Allgeier",RB,13.0,-5.2%,5,37%,5.1,5.9,5.7,11.3,3.5
195,SF,"Brock Purdy",QB,11.0,-6.7%,14,28%,14.6,16.3,16.2,19.1,3.4
196,CHI,"Cairo Santos",K,13.0,-6.3%,5,0%,7.8,4.8,8.4,9.9,3.4
197,SF,"Fred Warner",LB,12.0,41%,14,0%,6.7,8.5,7.9,10.3,3.4
198,JAC,"Foyesade Oluokun",LB,12.0,-1.5%,8,0%,6.7,6,7.9,10.3,3.4
199,CHI,"Montez Sweat",DL,13.0,39.4%,5,16%,4.1,2.8,5.1,6.1,3.4
200,LVR,"Maxx Crosby",DL,12.0,30.2%,8,0%,4.1,5.1,5.3,7.2,3.1
201,KC,"Brashard Smith",RB,12.0,10.6%,10,17%,5,4.4,5.9,13,3
202,LAR,"Matthew Stafford",QB,12.0,4.9%,8,33%,15.4,15.6,16.4,21.2,2.9
203,MIN,"Jonathan Greenard",DL,12.0,-27.2%,6,0%,4,4.9,5.5,6.6,2.9
204,SEA,"Sam Darnold",QB,12.0,-5.1%,8,30%,14.6,15.7,16.6,21.4,2.8
205,PHI,"Jake Elliott",K,12.0,4.7%,9,0%,8.1,5,9.1,10,2.6
206,DET,"Jake Bates",K,12.0,1.9%,8,7%,8.1,5.5,9,10.2,2.6
207,PIT,"Payton Wilson",LB,13.0,61.5%,5,0%,4.8,4.3,6.9,10.7,2.6
208,LAR,"Blake Corum",RB,12.0,-5%,8,32%,5.4,4.9,6.1,12.2,2.6
209,HOU,"Ka'imi Fairbairn",K,12.0,1.9%,6,0%,8.2,5.4,8.9,10.1,2.5
210,TEN,"Chigoziem Okonkwo",TE,12.0,-0.9%,10,25%,6.1,6.1,7.8,11.1,2.5
211,KC,"Harrison Butker",K,12.0,-2.5%,10,0%,8.3,5.7,8.8,10.2,2.4
212,KC,"Isiah Pacheco",RB,12.0,10.6%,10,93%,5.3,7.5,7.4,9.3,2.2
213,JAC,"Cam Little",K,12.0,8%,8,0%,7.9,5.3,9,10,2.1
214,ATL,"Jessie Bates",DB,13.0,-7.6%,5,0%,4.8,6.4,6,9,2.1
215,NYG,"Brian Burns",DL,12.0,-9.1%,14,0%,4.2,4.1,5.3,6.4,1.9
216,PIT,"Aaron Rodgers",QB,13.0,13.7%,5,29%,13.7,14.6,15.9,18.1,1.8
217,CIN,"Trey Hendrickson",DL,12.0,-7.2%,10,13%,4.1,4.7,5.4,6.2,1.7
218,DET,"Detroit Lions",DEF,12.0,-3.5%,8,0%,5.7,5.1,6.3,7.9,1.5
219,PHI,"Cooper DeJean",DB,12.0,13.3%,9,0%,5.2,4.4,6.2,9.9,1.5
220,LAR,"Jared Verse",DL,12.0,-23%,8,0%,4.4,4.5,5.1,6.6,1.3
221,DET,"Jack Campbell",LB,12.0,-3.5%,8,0%,6.2,6,7.2,10.8,1.1
222,GB,"Quay Walker",LB,13.0,2.3%,5,0%,5.7,6.1,7.1,9,0.9
223,TEN,"Jeffery Simmons",DL,12.0,25.7%,10,22%,4.1,2.8,5.3,6.4,0.9
224,TB,"Chase McLaughlin",K,12.0,-1%,9,0%,8.2,5.8,8.6,10.2,0.8
225,CHI,"T.J. Edwards",LB,13.0,39.4%,5,0%,5.8,6.8,7.2,9,0.5
226,NE,"Robert Spillane",LB,12.0,68.3%,14,0%,5.9,7,7.9,9.5,0.4
227,DEN,"Wil Lutz",K,12.0,7.4%,12,0%,8.1,5.1,8.6,10.1,0.3
228,KC,"Kansas City Chiefs",DEF,12.0,-21.1%,10,0%,5.7,4.4,6.3,7.4,0.1
229,NYG,"Jaxson Dart",QB,12.0,-1.3%,14,33%,14.7,15,16.3,20.4,0
230,LVR,"Daniel Carlson",K,12.0,-2.3%,8,0%,8.1,5.1,8.7,9.9,0
231,CLE,"Carson Schwesinger",LB,12.0,7.7%,9,38%,6.2,6.6,7.6,9.9,0
232,DEN,"Brandon Jones",DB,12.0,0.4%,12,19%,4.9,5.7,6.4,9,0
233,HOU,"Houston Texans",DEF,12.0,-12.4%,6,0%,5.8,4.3,6.2,7.2,0
234,IND,"DeForest Buckner",DL,12.0,-14.1%,11,8%,3.8,4.2,5.3,6.3,0
235,MIA,"Malik Washington",WR,12.0,9.2%,12,0%,6.1,7.7,8.6,11.5,-0.1
236,BAL,"Rashod Bateman",WR,12.0,7.4%,7,38%,7.3,5.9,8.3,11.8,-0.1
237,TB,"Sterling Shepard",WR,12.0,5.2%,9,29%,6.4,2.6,8,12.8,-0.1
238,ARI,"Arizona Cardinals",DEF,12.0,-27%,8,0%,5.6,3.6,6.1,7.4,-0.2
239,CHI,"Tremaine Edmunds",LB,13.0,39.4%,5,27%,5.9,4.7,6.9,9,-0.5
240,MIA,"Ollie Gordon II",RB,12.0,-4.3%,12,0%,4.9,4.2,5.8,10.7,-0.7
241,PIT,"Patrick Queen",LB,13.0,61.5%,5,0%,6,5.8,7.1,8.6,-0.8
242,CLE,"Isaiah Bond",WR,12.0,9.4%,9,6%,5.3,6.8,8.7,11.8,-0.9
243,CAR,"Tommy Tremble",TE,12.0,9.5%,14,0%,6.4,3.3,7.7,8.9,-0.9
244,CHI,"Dayo Odeyingbo",DL,13.0,39.4%,5,0%,3,3.1,3.8,7.6,-0.9
245,NYG,"Tyler Nubin",DB,12.0,-9.1%,14,0%,5,5.5,6.6,8.3,-1
246,CHI,"Kyle Monangai",RB,13.0,0.7%,5,0%,4.8,4.3,6,8,-1
247,DAL,"Jaydon Blue",RB,12.0,0.1%,10,17%,4,4.9,5.7,11.2,-1
248,LAR,"Byron Young",DL,12.0,-23%,8,0%,3.9,4.6,4.8,6.5,-1
249,CIN,"Logan Wilson",LB,12.0,-7.2%,10,25%,6.2,6.9,7.6,9.5,-1.1
250,IND,"Alec Pierce",WR,12.0,5.1%,11,63%,7.1,7.6,7.5,12.8,-1.2
251,JAC,"Trevor Lawrence",QB,12.0,-6.1%,8,36%,14.7,16.1,16.5,19.5,-1.3
252,SF,"Brian Robinson Jr.",RB,12.0,-1.4%,14,91%,4,3.5,4.4,13.2,-1.6
253,ATL,"Michael Penix Jr.",QB,13.0,6.7%,5,15%,13.6,15.2,15.1,18.1,-1.7
254,CLE,"Grant Delpit",DB,12.0,7.7%,9,14%,4.9,5.4,6.5,8.1,-1.8
255,LVR,"Jeremy Chinn",DB,12.0,30.2%,8,25%,4.9,5.7,6.5,8.1,-1.8
256,CHI,"Chicago Bears",DEF,13.0,39.4%,5,0%,5,3.9,5.4,6.9,-1.8
257,ARI,"Michael Wilson",WR,12.0,16.2%,8,51%,5.3,5.6,8.8,11.2,-1.9
258,BUF,"Buffalo Bills",DEF,12.0,35.1%,7,0%,5.5,4.8,6.1,7.2,-1.9
259,JAC,"Parker Washington",WR,12.0,1%,8,0%,6.9,5.2,8.1,11.3,-2
260,MIA,"Jordyn Brooks",LB,12.0,39.7%,12,28%,6.5,7.4,7.7,8.9,-2
261,PHI,"Reed Blankenship",DB,12.0,13.3%,9,0%,4.6,4.5,5.7,10,-2
262,PIT,"Calvin Austin III",WR,12.0,3%,5,29%,6.3,7.8,7.9,9.7,-2.1
263,SF,"San Francisco 49ers",DEF,12.0,41%,14,0%,5.6,4.2,6.2,6.9,-2.1
264,DAL,"Donovan Wilson",DB,12.0,-5.5%,10,0%,4.9,4,6.1,8.8,-2.1
265,HOU,"Danielle Hunter",DL,12.0,-12.4%,6,7%,4.1,4.3,4.7,6.1,-2.1
266,SEA,"Byron Murphy II",DL,12.0,-3.8%,8,0%,3.4,1.8,4.5,7.2,-2.1
